community	medium	key1	key2	data
comm_16_750	complete	mip	ni	3mb,acald,ala_B,asn__L,bz,cit,csn,dxyl,fru,gln__L,glu__D,glyald,his__L,ile__L,lys__L,met__L,nh4,no2,no3,o2,ribflv,rnam,so4,thm,thr__L,tre,val__L
comm_16_750	complete	mip	i	3mb,cit,csn,dxyl,fru,gln__L,glu__D,met__L,no2,o2,ribflv,rnam,so4,thm,tre
comm_16_750	complete	mro	community	3mb,cit,csn,dxyl,fru,gln__L,glu__D,glyald,glyc3p,glycogen,met__L,o2,ribflv,rnam,so4,thm
comm_16_750	complete	mro	Acidovorax_soli_DSM_25157	bz,cit,nh4,o2,so4
comm_16_750	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_16_750	complete	mro	Dactylosporangium_aurantiacum_NRRL_B_8018	acald,glu__D,nh4,o2,so4
comm_16_750	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,met__L,o2,ribflv,so4,thm
comm_16_750	complete	mro	Flavobacterium_succinicans_LMG_10402	cit,nh4,o2,so4
comm_16_750	complete	mro	Hyalangium_minutum_DSM_14724	3mb,cit,ile__L,o2,so4,thr__L
comm_16_750	complete	mro	Jatrophihabitans_endophyticus_DSM_45627	csn,gln__L,glyald,o2,so4
comm_16_750	complete	mro	Luteimonas_mephitis_DSM_12574	3mb,his__L,lys__L,man1p,o2,rnam,so4,val__L
comm_16_750	complete	mro	Massilia_timonae_NEU	o2,pnto__R,pro__L,so4
comm_16_750	complete	mro	Methylibium_petroleiphilum_PM1	glyc,nh4,o2,so4
comm_16_750	complete	mro	Parafilimonas_terrae_DSM_28286	cit,meoh,nh4,o2,so4,thm
comm_16_750	complete	mro	Pseudonocardia_acaciae_DSM_45401	csn,glyald,nh4,so4
comm_16_750	complete	mro	Pseudonocardia_oroxyli_CGMCC_4_3143	csn,glyc,nh4,o2,so4
comm_16_750	complete	mro	Pseudorhodoplanes_sinuspersici_RIPI110	cit,etoh,nh4,o2,so4
comm_16_750	complete	mro	Rugamonas_rubra_ATCC_43154	o2,ptrc,so4
comm_16_750	complete	mro	Steroidobacter_denitrificans_DSM_18526	glyc3p,lys__L,o2,so4,thm
comm_16_751	complete	mip	ni	3mb,asn__L,bz,chols,cit,csn,dha,dxyl,fe3dcit,fru,gln__L,glyald,glyc3p,his__L,lys__L,nh4,nmn,no,no3,o2,so4,thm,val__L,xyl__D
comm_16_751	complete	mip	i	3mb,chols,cit,csn,dha,dxyl,fe3dcit,fru,gln__L,glyald,nmn,no3,o2,so4,thm
comm_16_751	complete	mro	community	3mb,chols,cit,csn,dxyl,fe3dcit,gln__L,glyald,glycogen,nmn,no,no2,no3,o2,so4,thm
comm_16_751	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	glyc,nh4,nmn,o2,so4
comm_16_751	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_16_751	complete	mro	Bacillus_circulans_NBRC_13626	glyc,nh4,o2,so4
comm_16_751	complete	mro	Edaphobacter_aggregans_DSM_19364	cytd,o2,so4
comm_16_751	complete	mro	Geobacter_bemidjiensis_Bem	glyclt,nh4,o2,so4
comm_16_751	complete	mro	Jatrophihabitans_endophyticus_DSM_45627	csn,gln__L,glyc3p,o2,so4
comm_16_751	complete	mro	Luteimonas_mephitis_DSM_12574	3mb,adn,his__L,lys__L,o2,rnam,so4,val__L
comm_16_751	complete	mro	Methylibium_petroleiphilum_PM1	acald,nh4,o2,so4
comm_16_751	complete	mro	Niabella_soli_DSM_19437_JS13_8_DSM_19437	asn__L,chols,cit,no,o2,rib__D,thm
comm_16_751	complete	mro	Pseudomonas_fluorescens_F113	glyc3p,nh4,o2,so4
comm_16_751	complete	mro	Pseudonocardia_oroxyli_CGMCC_4_3143	glyald,no2,o2,so4
comm_16_751	complete	mro	Reyranella_massiliensis_521	dxyl,glyc3p,nh4,o2,so4
comm_16_751	complete	mro	Rhizobacter_gummiphilus_NS21	acald,nh4,o2,so4
comm_16_751	complete	mro	Rhizobium_leguminosarum_OV483	asn__L,fe3dcit,o2,so4
comm_16_751	complete	mro	Solirubrobacter_soli_DSM_22325	o2,ptrc,so4
comm_16_751	complete	mro	Steroidobacter_denitrificans_DSM_18526	glyc3p,h2s,lys__L,o2,so4,thm
comm_16_752	complete	mip	ni	3mb,ala_B,arg__L,asn__L,bz,chols,cit,csn,dxyl,fru,ile__L,lys__L,malt,met__L,nh4,nmn,no3,o2,ribflv,so4,thm,thr__L,xyl__D
comm_16_752	complete	mip	i	chols,cit,dxyl,malt,met__L,nh4,nmn,no3,o2,ribflv,so4,thm,xyl__D
comm_16_752	complete	mro	community	23camp,chols,cit,dxyl,glc__D,glyald,nmn,no3,o2,ribflv,so4,thm
comm_16_752	complete	mro	Acidovorax_soli_DSM_25157	cit,no3,o2,so4
comm_16_752	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	cit,lys__L,nmn,o2,orn,pnto__R,so4
comm_16_752	complete	mro	Devosia_insulae_DS_56	23camp,asn__L,dxyl,o2,ribflv,so4,thm
comm_16_752	complete	mro	Hyalangium_minutum_DSM_14724	cit,ile__L,leu__L,o2,so4,thr__L
comm_16_752	complete	mro	Massilia_timonae_NEU	ala__L,o2,pnto__R,so4
comm_16_752	complete	mro	Mesorhizobium_ciceri_ca181	dha,dxyl,o2,so4,thr__L
comm_16_752	complete	mro	Mycobacterium_moriokaense_CIP105393	cit,dha,nh4,o2,so4
comm_16_752	complete	mro	Niabella_soli_DSM_19437_JS13_8_DSM_19437	asn__L,chols,cit,man1p,no2,o2,thm
comm_16_752	complete	mro	Parafilimonas_terrae_DSM_28286	cit,nh4,no2,o2,so4,thm
comm_16_752	complete	mro	Phenylobacterium_immobile_ATCC_35973_strain_E	acald,cit,nh4,o2,so4
comm_16_752	complete	mro	Pseudomonas_fluorescens_F113	meoh,nh4,o2,so4
comm_16_752	complete	mro	Pseudonocardia_oroxyli_CGMCC_4_3143	dha,no3,o2,so4
comm_16_752	complete	mro	Pseudorhodoplanes_sinuspersici_RIPI110	cit,nh4,o2,so4
comm_16_752	complete	mro	Rhizobacter_gummiphilus_NS21	acald,nh4,o2,so4
comm_16_752	complete	mro	Solirubrobacter_soli_DSM_22325	glyald,nh4,o2,so4
comm_16_752	complete	mro	Xylophilus_ampelinus_CCH5_B3	arg__L,asn__L,h2s,o2,so4,ura
comm_16_753	complete	mip	ni	acald,adn,ala_B,arab__L,arg__L,asn__L,bz,cit,csn,dha,dxyl,fru,gln__L,lys__L,nmn,no2,no3,o2,so4,thm,thym
comm_16_753	complete	mip	i	acald,adn,dha,dxyl,fru,gln__L,nmn,no3,o2,so4,thm,thym
comm_16_753	complete	mro	community	acald,adn,dha,dxyl,fru,gln__L,nmn,no3,o2,so4,thm,thym
comm_16_753	complete	mro	Acidovorax_konjaci_DSM_7481	no3,pro__L,so4
comm_16_753	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	glyc,nh4,nmn,o2,so4
comm_16_753	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	arg__L,cit,lys__L,nmn,o2,pnto__R,so4
comm_16_753	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_16_753	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dxyl,glyc3p,nh4,so4,thym
comm_16_753	complete	mro	Jatrophihabitans_endophyticus_DSM_45627	gln__L,glyc3p,o2,so4,ura
comm_16_753	complete	mro	Massilia_timonae_NEU	o2,pnto__R,pro__L,so4
comm_16_753	complete	mro	Ohtaekwangia_koreensis_DSM_25262	cit,no2,o2,so4,thm
comm_16_753	complete	mro	Parafilimonas_terrae_DSM_28286	cit,no2,o2,so4,thm
comm_16_753	complete	mro	Phenylobacterium_immobile_ATCC_35973_strain_E	acald,cit,nh4,o2,so4
comm_16_753	complete	mro	Pseudonocardia_acaciae_DSM_45401	glyald,no3,so4
comm_16_753	complete	mro	Rugamonas_rubra_ATCC_43154	o2,pro__L,so4
comm_16_753	complete	mro	Solirubrobacter_soli_DSM_22325	dha,nh4,o2,so4
comm_16_753	complete	mro	Sphingomonas_melonis_TY	adn,cit,dxyl,nh4,o2,so4
comm_16_753	complete	mro	Variovorax_paradoxus_EPS	glyc3p,nh4,o2,so4
