community	medium	key1	key2	data
comm_32_100	complete	mip	ni	3mb,4abz,5mtr,adn,akg,ala_B,arg__L,asn__L,bz,cellb,chols,cit,csn,cytd,dxyl,fru,gln__L,glu__D,glyald,glyc,glyc3p,ile__L,lys__L,met__L,nh4,nmn,no,no2,no3,o2,ribflv,skm,so4,thm,thr__L,thym,tre
comm_32_100	complete	mip	i	cellb,chols,dxyl,fru,gln__L,glu__D,glyald,glyc,glyc3p,met__L,nmn,no2,no3,o2,ribflv,so4,thm,tre
comm_32_100	complete	mro	community	cellb,chols,dxyl,fru,glc__D,gln__L,glu__D,glyald,met__L,nmn,no,no2,no3,o2,ribflv,so4,thm,tre
comm_32_100	complete	mro	Acidovorax_soli_DSM_25157	cit,no3,o2,so4
comm_32_100	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	cit,lys__L,nmn,o2,orn,pnto__R,so4
comm_32_100	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_32_100	complete	mro	Azohydromonas_australica_DSM_1124	acald,nh4,o2,so4
comm_32_100	complete	mro	Bacillus_circulans_NBRC_13626	glyc,no,o2,so4
comm_32_100	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dxyl,glyc3p,nh4,so4
comm_32_100	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,nh4,o2,so4,xtsn
comm_32_100	complete	mro	Dactylosporangium_aurantiacum_NRRL_B_8018	acald,glu__D,nh4,o2,so4
comm_32_100	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,met__L,o2,ribflv,so4
comm_32_100	complete	mro	Edaphobacter_aggregans_DSM_19364	glc__D,nh4,o2,so4
comm_32_100	complete	mro	Flavobacterium_succinicans_LMG_10402	cit,no2,so4
comm_32_100	complete	mro	Geobacter_bemidjiensis_Bem	glyc,nh4,o2,so4
comm_32_100	complete	mro	Hyalangium_minutum_DSM_14724	cit,ile__L,leu__L,o2,so4,thr__L
comm_32_100	complete	mro	Kribbella_flavida_DSM_17836	asn__L,gln__L,glyc3p,o2,pyr,so4
comm_32_100	complete	mro	Lacunisphaera_limnophila_IG16b	4abz,cit,glyc,nh4,o2,so4,thym
