community	medium	key1	key2	data
comm_2_550	complete	mip	ni	3mb,cit,glyc,ile__L,nh4,o2,so4,thm,thr__L
comm_2_550	complete	mip	i	3mb,cit,glyc,ile__L,o2,so4,thm,thr__L
comm_2_550	complete	mro	community	3mb,cit,glyc3p,ile__L,o2,so4,thm,thr__L
comm_2_550	complete	mro	Hyalangium_minutum_DSM_14724	3mb,cit,glyc3p,ile__L,o2,so4,thr__L
comm_2_550	complete	mro	Parafilimonas_terrae_DSM_28286	cit,fum,nh4,o2,so4,thm
comm_2_551	complete	mip	ni	3mb,adn,arab__L,bzalc,cit,dxyl,ile__L,nh4,o2,so4,thr__L
comm_2_551	complete	mip	i	3mb,adn,arab__L,bzalc,cit,dxyl,ile__L,nh4,o2,so4,thr__L
comm_2_551	complete	mro	community	3mb,adn,bzal,cit,dxyl,glyc3p,ile__L,o2,so4,thr__L
comm_2_551	complete	mro	Hyalangium_minutum_DSM_14724	3mb,bzal,cit,glyc3p,ile__L,o2,so4,thr__L
comm_2_551	complete	mro	Sphingomonas_melonis_TY	adn,bz,cit,dxyl,nh4,o2,so4
comm_2_552	complete	mip	ni	acald,adn,bzalc,cit,dxyl,nh4,no,o2,so4
comm_2_552	complete	mip	i	acald,adn,bzalc,cit,dxyl,nh4,o2,so4
comm_2_552	complete	mro	community	acald,adn,bzalc,cit,dxyl,nh4,o2,ppt,so4
comm_2_552	complete	mro	Rhizobacter_gummiphilus_NS21	acald,nh4,o2,ppt,so4
comm_2_552	complete	mro	Sphingomonas_melonis_TY	acald,adn,bzalc,cit,dxyl,nh4,o2,so4
comm_2_553	complete	mip	ni	5mtr,adn,o2,so4
comm_2_553	complete	mip	i	adn,o2,so4
comm_2_553	complete	mro	community	adn,o2,so4
comm_2_553	complete	mro	Bacillus_circulans_NBRC_13626	adn,o2,so4
comm_2_553	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,adn,o2,so4
comm_2_554	complete	mip	ni	bz,dxyl,fru,o2,so4,thr__L
comm_2_554	complete	mip	i	bz,dxyl,fru,o2,so4,thr__L
comm_2_554	complete	mro	community	bz,dha,dxyl,o2,so4,thr__L
comm_2_554	complete	mro	Mesorhizobium_ciceri_ca181	dha,dxyl,o2,so4,thr__L
