community	medium	key1	key2	data
comm_36_500	complete	mip	ni	4abz,5mtr,adn,ala_B,arg__L,asn__L,bz,cellb,cit,dextrin,dha,dxyl,fe3dcit,fru,galur,glu__D,glyald,glyc,glyc3p,ile__L,leu__L,lys__L,met__L,nac,nh4,nmn,no,no2,no3,o2,ribflv,so4,thm,thr__L,thym,thymd,tmao,val__L,xyl__D
comm_36_500	complete	mip	i	cellb,dextrin,dha,dxyl,fe3dcit,fru,glu__D,glyald,nac,nmn,no,no2,no3,o2,ribflv,so4,thm,tmao,xyl__D
comm_36_500	complete	mro	community	arg__L,dextrin,dxyl,fe3dcit,fru,glu__D,glyald,nac,nmn,no2,no3,o2,ribflv,so4,thm,tmao,tre
comm_36_500	complete	mro	Acidovorax_konjaci_DSM_7481	gly,o2,so4
comm_36_500	complete	mro	Acidovorax_soli_DSM_25157	cit,etoh,nh4,o2,so4
comm_36_500	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	nmn,o2,ptrc,so4
comm_36_500	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	arg__L,cit,lys__L,nmn,o2,pnto__R,so4
comm_36_500	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_36_500	complete	mro	Azohydromonas_australica_DSM_1124	acald,nh4,o2,so4
comm_36_500	complete	mro	Bacillus_circulans_NBRC_13626	glyc3p,nh4,o2,so4
comm_36_500	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dha,dxyl,nh4,so4,thym
comm_36_500	complete	mro	Caballeronia_glathei_DSM_50014	cit,nh4,o2,so4
comm_36_500	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,nh4,o2,so4,xtsn
comm_36_500	complete	mro	Dactylosporangium_aurantiacum_NRRL_B_8018	acald,glu__D,nh4,o2,so4
comm_36_500	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,met__L,o2,ribflv,so4
comm_36_500	complete	mro	Edaphobacter_aggregans_DSM_19364	glc__D,nh4,o2,so4
comm_36_500	complete	mro	Flavobacterium_succinicans_LMG_10402	cit,no2,so4
comm_36_500	complete	mro	Hyalangium_minutum_DSM_14724	cit,ile__L,leu__L,o2,so4,thr__L
comm_36_500	complete	mro	Lacunisphaera_limnophila_IG16b	4abz,cit,fru,nh4,o2,so4,thymd
comm_36_500	complete	mro	Lysobacter_dokdonensis_DS_58	cit,leu__L,man6p,o2,so4,thr__L,tmao,val__L
comm_36_500	complete	mro	Massilia_timonae_NEU	g3pe,o2,pnto__R,so4
comm_36_500	complete	mro	Methylibium_petroleiphilum_PM1	glyc,nh4,o2,so4
comm_36_500	complete	mro	Methylocapsa_palsarum_NE2	asn__L,cit,no2,o2,so4
