community	medium	key1	key2	data
comm_5_800	complete	mip	ni	3mb,4abz,ala_B,bz,cit,dxyl,fru,glc__D,ile__L,nh4,no,o2,so4,thm,thr__L,thym
comm_5_800	complete	mip	i	3mb,4abz,bz,cit,dxyl,fru,ile__L,no,o2,so4,thm,thr__L,thym
comm_5_800	complete	mro	community	3mb,4abz,bzal,cit,dxyl,fru,ile__L,no,o2,so4,thm,thr__L,thym
comm_5_800	complete	mro	Hyalangium_minutum_DSM_14724	3mb,bzal,cit,ile__L,no,o2,so4,thr__L
comm_5_800	complete	mro	Lacunisphaera_limnophila_IG16b	4abz,cit,fru,nh4,o2,so4,thm,thym
comm_5_800	complete	mro	Massilia_timonae_NEU	ala__D,bz,o2,pnto__R,so4
comm_5_800	complete	mro	Methylibium_petroleiphilum_PM1	bz,glyc,nh4,o2,so4
comm_5_800	complete	mro	Reyranella_massiliensis_521	bz,dxyl,glyc3p,nh4,o2,so4
comm_5_801	complete	mip	ni	arg__L,asn__L,bz,csn,fru,nh4,nmn,o2,so4
comm_5_801	complete	mip	i	asn__L,bz,fru,nmn,o2,so4
comm_5_801	complete	mro	community	asn__L,bzal,etoh,glyald,nmn,o2,so4
comm_5_801	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	ala__D,nmn,o2,so4
comm_5_801	complete	mro	Methylibium_petroleiphilum_PM1	bz,g3pe,o2,so4
comm_5_801	complete	mro	Rhizobacter_gummiphilus_NS21	etoh,nh4,o2,so4
comm_5_801	complete	mro	Variovorax_paradoxus_EPS	bzal,etha,o2,so4
comm_5_801	complete	mro	Xylophilus_ampelinus_CCH5_B3	arg__L,asn__L,bz,glyc3p,o2,pnto__R,so4
comm_5_802	complete	mip	ni	3mb,5mtr,ala_B,bz,cit,fru,ile__L,nh4,o2,so4,thr__L,xtsn
comm_5_802	complete	mip	i	3mb,bz,cit,fru,ile__L,o2,so4,thr__L
comm_5_802	complete	mro	community	3mb,bzal,cit,fru,ile__L,no3,o2,so4,thr__L
comm_5_802	complete	mro	Acidovorax_soli_DSM_25157	bz,cit,nh4,o2,so4
comm_5_802	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,nh4,o2,so4,xtsn
comm_5_802	complete	mro	Hyalangium_minutum_DSM_14724	3mb,cit,ile__L,o2,so4,thr__L
comm_5_802	complete	mro	Massilia_timonae_NEU	bz,glyc,nh4,o2,pnto__R,so4
comm_5_802	complete	mro	Methylibium_petroleiphilum_PM1	bz,glyc,nh4,o2,so4
comm_5_803	complete	mip	ni	23camp,arg__L,asn__L,bz,cit,csn,h2s,his__L,nmn,o2,pnto__R,ribflv,so4,thm,val__L,xyl__D
comm_5_803	complete	mip	i	23camp,asn__L,cit,csn,nmn,o2,ribflv,so4,thm,xyl__D
comm_5_803	complete	mro	community	3amp,asn__L,cit,csn,nmn,o2,ribflv,so4,thm
comm_5_803	complete	mro	Acinetobacter_harbinensis_HITLi_7	asn__L,bz,cit,o2,so4
comm_5_803	complete	mro	Acinetobacter_johnsonii_XBB1	asn__L,bz,cit,o2,so4
comm_5_803	complete	mro	Bacillus_humi_DSM_16318	3amp,nmn,o2,so4,thm
comm_5_803	complete	mro	Megasphaera_cerevisiae_DSM_20462	csn,glyald,h2s,nh4,o2,so4,val__L
comm_5_803	complete	mro	Streptococcus_cristatus_AS_1_3089	3amp,arg__L,bz,h2s,his__L,nmn,o2,pnto__R,ribflv,thm
comm_5_804	complete	mip	ni	ala_B,arg__L,asn__L,bz,cit,glc__D,gln__L,h2s,his__L,met__L,nac,ncam,nmn,no,no3,o2,pnto__R,pro__L,pydxn,ribflv,ser__L,so4,thm
comm_5_804	complete	mip	i	ala_B,arg__L,asn__L,cit,glc__D,gln__L,his__L,met__L,nac,ncam,nmn,o2,pydxn,ribflv,so4,thm
comm_5_804	complete	mro	community	ala_B,arg__L,asn__L,cit,gln__L,glyald,his__L,met__L,nac,ncam,nmn,no2,o2,pydxn,ribflv,so4,thm
comm_5_804	complete	mro	Corynebacterium_fournierii_Marseille_P2948	ala_B,cit,g3pe,gln__L,his__L,nmn,o2,ribflv,so4
comm_5_804	complete	mro	Haemophilus_haemoglobinophilus_CCUG_3714	ala_B,arg__L,gly,glyc3p,nac,o2,pydxn,so4
comm_5_804	complete	mro	Rothia_dentocariosa_ATCC_17931	ala_B,arg__L,asn__L,gly,his__L,met__L,nac,pro__L,so4
comm_5_804	complete	mro	Streptococcus_cristatus_AS_1_3089	4hthr,arg__L,bz,glyc,h2s,his__L,nmn,o2,pnto__R,ribflv,skm,thm
comm_5_804	complete	mro	Veillonella_parvula_DSM_2008	akg,asn__L,gly,ncam,nmn,no2,o2,so4
comm_5_805	complete	mip	ni	asn__L,bzal,cit,dxyl,fru,nh4,o2,so4,thym
comm_5_805	complete	mip	i	asn__L,dxyl,fru,o2,so4,thym
comm_5_805	complete	mro	community	asn__L,dha,dxyl,o2,ppt,so4,thym
comm_5_805	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_5_805	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dxyl,glyc3p,nh4,o2,so4,thym
comm_5_805	complete	mro	Mycobacterium_moriokaense_CIP105393	cit,glyald,nh4,o2,ppt,so4
comm_5_805	complete	mro	Pseudomonas_fluorescens_F113	bz,meoh,nh4,o2,so4
comm_5_805	complete	mro	Rhizobacter_gummiphilus_NS21	acald,nh4,o2,ppt,so4
comm_5_806	complete	mip	ni	5mtr,adn,ala_B,bz,bzal,fru,no,no3,o2,ptrc,so4
comm_5_806	complete	mip	i	5mtr,no3,o2,ptrc,so4
comm_5_806	complete	mro	community	5mtr,g3pe,o2,so4
comm_5_806	complete	mro	Azohydromonas_australica_DSM_1124	acald,nh4,o2,so4
comm_5_806	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,nh4,o2,so4,xtsn
comm_5_806	complete	mro	Massilia_timonae_NEU	bz,glyc,nh4,o2,pnto__R,so4
comm_5_806	complete	mro	Methylibium_petroleiphilum_PM1	bz,g3pe,o2,so4
comm_5_806	complete	mro	Pseudomonas_fluorescens_F113	acald,bz,nh4,o2,so4
comm_5_807	complete	mip	ni	asn__L,bz,bzalc,cit,dxyl,fru,met__L,no3,o2,ribflv,so4,thm,thym
comm_5_807	complete	mip	i	asn__L,dxyl,fru,met__L,o2,ribflv,so4,thm,thym
comm_5_807	complete	mro	community	asn__L,dxyl,glyc3p,met__L,no3,o2,ribflv,so4,thm,thym
comm_5_807	complete	mro	Bradyrhizobium_neotropicale_BR_10247	4hbz,dxyl,glyc,nh4,o2,so4,thym
comm_5_807	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,glyc3p,met__L,o2,ribflv,so4,thm
comm_5_807	complete	mro	Phenylobacterium_immobile_ATCC_35973_strain_E	bz,cit,nh4,o2,pyr,so4
comm_5_807	complete	mro	Pseudomonas_fluorescens_F113	bz,meoh,nh4,o2,so4
comm_5_807	complete	mro	Rhizobium_selenitireducens_ATCC_BAA_1503	asn__L,bz,glyc,o2,so4,thm
comm_5_808	complete	mip	ni	asn__L,bz,bzal,cit,dxyl,etha,fru,o2,so4
comm_5_808	complete	mip	i	asn__L,cit,dxyl,fru,o2,so4
comm_5_808	complete	mro	community	asn__L,cit,dxyl,no3,o2,so4
comm_5_808	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_5_808	complete	mro	Methylibium_petroleiphilum_PM1	bz,g3pe,o2,so4
comm_5_808	complete	mro	Pseudomonas_fluorescens_F113	bz,etoh,nh4,o2,so4
