community	medium	key1	key2	data
comm_13_850	complete	mip	ni	acald,ala_B,asn__L,bz,cit,dad_2,dxyl,fru,glc__D,lys__L,met__L,nmn,no3,o2,orn,ribflv,so4,thm
comm_13_850	complete	mip	i	cit,dad_2,dxyl,glc__D,met__L,nmn,no3,o2,ribflv,so4,thm
comm_13_850	complete	mro	community	cit,dxyl,fru,met__L,nh4,nmn,no3,o2,ribflv,so4,thm,xyl__D
comm_13_850	complete	mro	Acidovorax_soli_DSM_25157	cit,nh4,o2,so4
comm_13_850	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	ala__D,nmn,o2,so4
comm_13_850	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	cit,lys__L,nmn,o2,orn,pnto__R,so4
comm_13_850	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_13_850	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,met__L,o2,ribflv,so4,thm
comm_13_850	complete	mro	Massilia_timonae_NEU	o2,pnto__R,pro__L,so4
comm_13_850	complete	mro	Methylibium_petroleiphilum_PM1	etoh,nh4,o2,so4
comm_13_850	complete	mro	Niabella_ginsenosidivorans_BS26	asn__L,o2,pro__L,so4,thm,xtsn,xyl__D
comm_13_850	complete	mro	Nitrospira_japonica	cit,met__L,nh4,o2,so4,tol
comm_13_850	complete	mro	Phenylobacterium_immobile_ATCC_35973_strain_E	acald,cit,no3,o2,so4
comm_13_850	complete	mro	Pseudomonas_fuscovaginae_LMG_2158	coa,nmn,o2,ptrc,so4
comm_13_850	complete	mro	Pseudonocardia_acaciae_DSM_45401	acald,no3,so4
comm_13_850	complete	mro	Solirubrobacter_soli_DSM_22325	glyald,nh4,o2,so4
comm_13_851	complete	mip	ni	acald,ala_B,arg__L,asn__L,bz,cit,dextrin,dxyl,fru,lys__L,met__L,nmn,no3,o2,ribflv,so4,thm,ura
comm_13_851	complete	mip	i	arg__L,cit,dextrin,dxyl,met__L,nmn,no3,o2,ribflv,so4,thm
comm_13_851	complete	mro	community	cit,dxyl,fru,gal,met__L,nh4,nmn,no3,o2,ribflv,so4,thm
comm_13_851	complete	mro	Acidovorax_soli_DSM_25157	cit,nh4,o2,so4
comm_13_851	complete	mro	Aquincola_tertiaricarbonis_MIMtkpLc11	ala__D,nmn,o2,so4
comm_13_851	complete	mro	Arenimonas_oryziterrae_DSM_21050_YC6267	cit,lys__L,nmn,o2,orn,pnto__R,so4
comm_13_851	complete	mro	Arthrobacter_enclensis_NIO_1008	asn__L,cit,so4
comm_13_851	complete	mro	Devosia_insulae_DS_56	asn__L,dxyl,met__L,o2,ribflv,so4,thm
comm_13_851	complete	mro	Massilia_timonae_NEU	fru,nh4,o2,pnto__R,so4
comm_13_851	complete	mro	Methylibium_petroleiphilum_PM1	acald,nh4,o2,so4
comm_13_851	complete	mro	Nitrospira_japonica	cit,met__L,nh4,o2,so4,tol
comm_13_851	complete	mro	Phenylobacterium_immobile_ATCC_35973_strain_E	cit,etoh,no2,o2,so4
comm_13_851	complete	mro	Pseudonocardia_acaciae_DSM_45401	acald,no3,so4
comm_13_851	complete	mro	Solirubrobacter_soli_DSM_22325	glyclt,nh4,o2,so4
comm_13_851	complete	mro	Sphingomonas_jaspsi_DSM_18422	cit,nh4,o2,so4
comm_13_851	complete	mro	Xylophilus_ampelinus_CCH5_B3	asn__L,citr__L,o2,so4,ura
comm_13_852	complete	mip	ni	5mtr,ala_B,arg__L,asn__L,bz,bzal,chols,cit,csn,dxyl,fru,lys__L,met__L,nh4,no3,o2,pro__L,so4,thm,thym,tre,xtsn
comm_13_852	complete	mip	i	arg__L,chols,dxyl,met__L,no3,o2,so4,thm,thym,tre
comm_13_852	complete	mro	community	cellb,chols,dxyl,glyc3p,met__L,nh4,no3,o2,so4,thm,ura
comm_13_852	complete	mro	Acidovorax_soli_DSM_25157	cit,glyc3p,no3,o2,so4
comm_13_852	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dha,dxyl,nh4,o2,so4,thym
comm_13_852	complete	mro	Chthoniobacter_flavus_Ellin428	5mtr,nh4,o2,so4,xtsn
comm_13_852	complete	mro	Massilia_timonae_NEU	ala__L,o2,pnto__R,so4
comm_13_852	complete	mro	Micromonospora_rosaria_DSM_803	asp__L,chols,met__L,o2,ura
comm_13_852	complete	mro	Niabella_ginsenosidivorans_BS26	asn__L,glc__D,o2,pro__L,so4,thm,xtsn
comm_13_852	complete	mro	Pseudonocardia_oroxyli_CGMCC_4_3143	glyald,no2,o2,so4
comm_13_852	complete	mro	Pseudorhodoplanes_sinuspersici_RIPI110	cit,nh4,o2,so4
comm_13_852	complete	mro	Rugamonas_rubra_ATCC_43154	chols,glyc,no3,o2
comm_13_852	complete	mro	Solirubrobacter_soli_DSM_22325	o2,ptrc,so4
comm_13_852	complete	mro	Steroidobacter_denitrificans_DSM_18526	glyc3p,h2s,lys__L,o2,so4,thm
comm_13_852	complete	mro	Variovorax_paradoxus_EPS	acald,glyc3p,nh4,o2,so4
comm_13_852	complete	mro	Xylophilus_ampelinus_CCH5_B3	asn__L,citr__L,glyc3p,h2s,o2,so4,ura
comm_13_853	complete	mip	ni	3mb,ala_B,asn__L,bz,chols,cit,csn,dxyl,fru,glc__D,gln__L,glyc3p,ile__L,lys__L,met__L,nmn,no,no2,no3,o2,orn,ribflv,so4,thm,thr__L,thym
comm_13_853	complete	mip	i	bz,chols,dxyl,fru,glc__D,gln__L,glyc3p,met__L,nmn,no3,o2,ribflv,so4,thm,thym
comm_13_853	complete	mro	community	cellb,chols,dxyl,gln__L,glyald,met__L,nmn,no3,o2,ribflv,so4,thm,thym,tol
comm_13_853	complete	mro	Acidovorax_soli_DSM_25157	cit,nh4,o2,so4
