community	medium	key1	key2	data
comm_29_750	complete	mip	ni	3mb,4abz,4hphac,5mtr,acald,acmana,ade,adn,ala_B,arg__L,asn__L,bz,cgly,chols,cit,cytd,dextrin,dxyl,etoh,fe3dcit,fru,fum,gln__L,glu__D,glu__L,glyald,glyc,gua,h2s,his__L,ile__L,leu__L,lys__L,met__L,ncam,nmn,no,no2,no3,o2,phe__L,pnto__R,pro__L,pydxn,ribflv,skm,so4,thm,thr__L,trp__L,uaagmda,val__L,xyl__D
comm_29_750	complete	mip	i	3mb,4hphac,acmana,ala_B,cgly,chols,cit,dextrin,dxyl,fe3dcit,fru,gln__L,glu__D,glyald,glyc,met__L,ncam,nmn,no,no2,no3,o2,ribflv,so4,thm,xyl__D
comm_29_750	complete	mro	community	3mb,4hphac,acmana,ala_B,cellb,cgly,chols,cit,dxyl,fe3dcit,gln__L,glu__D,glycogen,malt,met__L,ncam,nmn,no2,no3,o2,ribflv,so4,thm
comm_29_750	complete	mro	Zunongwangia_profunda_SM_A87_SMA_87	gly,o2,so4
comm_29_750	complete	mro	Bariatricus_massiliensis_AT12	4abz,alltn,cit,fum,o2,pnto__R,ribflv,so4
comm_29_750	complete	mro	Streptococcus_varani_FF10	h2s,indole,ncam,nh4,o2,orn,pnto__R,rib__D,ribflv,so4
comm_29_750	complete	mro	Tissierella_praeacuta_DSM_18095	ade,ala_B,arg__L,gln__L,ile__L,indole,leu__L,nmn,no2,o2,rib__D,so4
comm_29_750	complete	mro	Lentzea_guizhouensis_DHS_C013	glyald,h2s,nh4,so4
comm_29_750	complete	mro	Blautia_hansenii_DSM_20583	chols,cit,h2s,his__L,o2,rib__D,thr__L,trp__L
comm_29_750	complete	mro	Dyella_thiooxydans_ATSB10	cit,glc__D,glu__D,o2,orn,so4
comm_29_750	complete	mro	Kallipyga_gabonensis_GM4	4abz,4hphac,5mtr,arg__L,cgly,glyc,gua,his__L,ile__L,leu__L,lys__L,nmn,o2,phe__L,pnto__R,so4,val__L
comm_29_750	complete	mro	Brevundimonas_viscosa_CGMCC_1_10683	fe3dcit,leu__L,meoh,no3,o2,so4,thr__L,val__L
comm_29_750	complete	mro	Desulfovibrio_desulfuricans_subsp_desulfuricans_str_ATCC_27774	acald,h2s,nh4,skm,so4
comm_29_750	complete	mro	Williamsia_muralis_NBRC_105860	cit,nh4,o2,so4
comm_29_750	complete	mro	Desulfovibrio_piger	glyald,no2,skm,so4
comm_29_750	complete	mro	Bacteroides_pyogenes_JCM_10003	3mb,4hphac,anhgm,arg__L,asn__L,cytd,glc__D,gln__L,ile__L,ins,nmn,o2,so4,thr__L,val__L
comm_29_750	complete	mro	Cardiobacterium_hominis_ATCC_15826	asn__L,glyc3p,his__L,nmn,o2,orn,pnto__R,so4
comm_29_750	complete	mro	Mycobacterium_sinense_E1572	gln__L,glyald,o2,so4
