community	medium	key1	key2	data
comm_25_500	complete	mip	ni	3amp,3cmp,3gmp,3mb,4abz,acald,ade,ala_B,arg__L,asn__L,asp__L,bz,cgly,cit,cmp,coa,csn,ddca,dxyl,fol,for,fru,gln__L,glyc,his__L,ile__L,leu__L,lys__L,malt,malttr,met__L,ncam,nmn,no2,no3,o2,phe__L,pnto__R,progly,pydxn,ribflv,so4,thm,thr__L,tre,trp__L,tyr__L,uaagmda,udcpp,val__L
comm_25_500	complete	mip	i	3amp,3cmp,3mb,cit,ddca,dxyl,fru,gln__L,met__L,nmn,no3,o2,progly,ribflv,so4,thm,tre
comm_25_500	complete	mro	community	3amp,3mb,3ump,but,cit,dxyl,fru,glc__D,gln__L,met__L,nmn,no2,no3,o2,progly,ribflv,so4,thm
comm_25_500	complete	mro	Mycoplasma_californicum_ST_6	3amp,3ump,arg__L,asn__L,asp__L,coa,fol,gln__L,gua,his__L,ile__L,leu__L,lys__L,met__L,o2,phe__L,progly,ribflv,rnam,so4,thr__L,trp__L,uaagmda,val__L
comm_25_500	complete	mro	Nitrobacter_winogradskyi_Nb_255	asn__L,glyc,no3,o2,so4
comm_25_500	complete	mro	Anaerococcus_mediterraneensis_Marseille_P2765	3mb,4abz,LalaDgluMdap,ade,arg__L,asp__L,cytd,his__L,ile__L,lys__L,nmn,phe__L,progly,so4,thr__L,trp__L,tyr__L,val__L
comm_25_500	complete	mro	Micromonospora_yangpuensis_DSM_45577	asp__L,met__L,o2,so4
comm_25_500	complete	mro	Streptococcus_parauberis_KCTC_11537	4abz,arg__L,cit,glyc,his__L,id3acald,ile__L,leu__L,met__L,nmn,no2,ribflv,so4,val__L
comm_25_500	complete	mro	Sphingobium_phenoxybenzoativorans_SC_3	ade,cit,o2,so4
comm_25_500	complete	mro	Ramlibacter_tataouinensis_TTB310	cit,glyc3p,nh4,o2,pnto__R,so4
comm_25_500	complete	mro	Bacillus_caseinilyticus_SP	o2,so4,uaagmda
comm_25_500	complete	mro	bacterium_endosymbiont_of_Mortierella_elongata_FMR23_6	asn__L,cgly,met__L,o2,so4
comm_25_500	complete	mro	Fusicatenibacter_saccharivorans_2789STDY5608849	4abz,fum,glc__D,h2s,nh4,o2,ribflv
comm_25_500	complete	mro	Bacillus_patagoniensis_DSM_16117	glyald,nh4,o2,so4,udcpp
comm_25_500	complete	mro	Chlorobium_ferrooxidans_DSM_13031	ala__D,for,o2,so4
comm_25_500	complete	mro	Dechloromonas_aromatica_RCB	acald,nh4,o2,so4
comm_25_500	complete	mro	Streptomyces_yerevanensis_NRRL_B_16943	glyald,no2,o2,so4
comm_25_500	complete	mro	Gallionella_capsiferriformans_ES_2	akg,nh4,o2,so4
comm_25_500	complete	mro	Nitrobacter_vulgaris_Ab1	cit,no3,o2,so4
comm_25_500	complete	mro	Thalassotalea_crassostreae_LPB0090	12ppd__S,acald,for,nh4,o2,so4
comm_25_500	complete	mro	Ignavibacterium_album_JCM_16511	3mb,arg__L,cit,ile__L,o2,pro__L,so4,thr__L,uaagmda
comm_25_500	complete	mro	Tropicibacter_litoreus_R37_CECT_7639	dxyl,etha,nmn,o2,so4
comm_25_500	complete	mro	Neisseria_sicca_FDAARGOS_260	acald,asn__L,meoh,nh4,so4
comm_25_500	complete	mro	Pseudomonas_litoralis_2SM5	bz,glc__D,nh4,o2,so4,ura
comm_25_500	complete	mro	Mobilicoccus_pelagius_NBRC_104925	glyald,nh4,nmn,pnto__R,so4,ura
comm_25_500	complete	mro	Pseudomonas_indica_NBRC_103045	o2,ptrc,so4
comm_25_500	complete	mro	Robbsia_andropogonis_ICMP2807	cit,fald,nh4,o2,so4
comm_25_500	complete	mro	Saccharibacillus_sacchari_DSM_19268	asn__L,o2,so4,uaagmda
comm_25_501	complete	mip	ni	4abz,4hphac,airs,ala_B,anhgm,arg__L,asn__L,bz,cgly,chols,cit,cmp,cys__L,dha,fol,for,fru,glc__D,gln__L,glyald,glyc3p,glyclt,h2s,his__L,id3acald,ile__L,leu__L,lys__L,mal__L,man,met__L,nac,nh4,nmn,no2,no3,o2,phe__L,pnto__R,pro__L,pydxn,quin,ribflv,so4,thm,thr__L,thym,trp__L,tyr__L,uaagmda,val__L,xan
comm_25_501	complete	mip	i	4hphac,ala_B,chols,cit,fru,glc__D,gln__L,man,met__L,nac,nmn,no2,no3,o2,pydxn,ribflv,so4,thm
comm_25_501	complete	mro	community	4hphac,ala_B,arab__D,cellb,chols,cit,gln__L,met__L,nac,nmn,no,no2,no3,o2,pydxn,ribflv,so4,thm
comm_25_501	complete	mro	Rickettsiella_grylli	ala_B,arg__L,cgly,cit,fol,for,glc__D,gln__L,his__L,ins,leu__L,nmn,o2,phe__L,pro__L,so4,thr__L,trp__L,tyr__L
comm_25_501	complete	mro	Dialister_pneumosintes_F0677	arg__L,asp__L,cmp,cys__L,glu__L,his__L,id3acald,ile__L,leu__L,lys__L,man1p,nmn,o2,pnto__R,thr__L,thym,tyr__L,val__L
comm_25_501	complete	mro	Alcanivorax_nanhaiticus_19_m_6	asn__L,meoh,nh4,o2,so4
comm_25_501	complete	mro	Sediminibacterium_salmoneum_NBRC_103935	chols,cit,no2,o2,pro__L,uaagmda
comm_25_501	complete	mro	Pseudomonas_fluorescens_F113	meoh,nh4,o2,so4
comm_25_501	complete	mro	Paenibacillus_mucilaginosus_3016	gly,glyc3p,o2,so4,trp__L,uaagmda
comm_25_501	complete	mro	Streptococcus_minor_DSM_17118	fol,glyald,indole,nh4,nmn,o2,pnto__R,ribflv,so4
comm_25_501	complete	mro	Bacillus_pseudofirmus_OF4	gly,o2,so4,uaagmda
comm_25_501	complete	mro	Idiomarina_salinarum_ISL_52	leu__L,o2,so4,thr__L,val__L
comm_25_501	complete	mro	Rufibacter_tibetensis_1351	no2,o2,pyr,so4
comm_25_501	complete	mro	Isobaculum_melis_DSM_13760	arg__L,asn__L,chols,cit,his__L,id3acald,leu__L,met__L,nmn,o2,pnto__R,quin,rib__D,ribflv
comm_25_501	complete	mro	Pseudoxanthomonas_suwonensis_11_1	arg__L,etoh,o2,so4
comm_25_501	complete	mro	Pseudomonas_sagittaria_JCM_18195	met__L,o2,so4
comm_25_501	complete	mro	Kosakonia_sacchari_SP1	o2,ptrc,so4,trp__L
comm_25_501	complete	mro	Photobacterium_profundum_SS9	cit,h2s,nh4,o2,so4
comm_25_501	complete	mro	Chryseobacterium_piperi_CTM	4abz,cit,h2s,his__L,no2,o2,so4
comm_25_501	complete	mro	Methyloligella_halotolerans_VKM_B_2706	ala_B,id3acald,ile__L,no,o2,pro__L,ser__D,so4
comm_25_501	complete	mro	Clostridium_ihumii_AP5	4hphac,arg__L,his__L,id3acald,ile__L,leu__L,lys__L,no2,o2,so4,thr__L
comm_25_501	complete	mro	Barnesiella_intestinihominis_YIT_11860	anhgm,glu__L,indole,mal__L,o2,so4
comm_25_501	complete	mro	Varibaculum_cambriense_DSM_15806	ala_B,cmp,gln__L,gly,glyc3p,h2s,nac,o2,so4,thr__L,xan
comm_25_501	complete	mro	Tropicibacter_multivorans_CECT_7557	asn__L,glyc3p,o2,so4
comm_25_501	complete	mro	Novosphingobium_resinovorum_SA1	cit,nh4,o2,so4
comm_25_501	complete	mro	Bacillus_massiliogorillae_G2	o2,so4,uaagmda
comm_25_501	complete	mro	Caballeronia_concitans	cit,nh4,o2,so4
comm_25_501	complete	mro	Streptomyces_pathocidini_NRRL_B_24287	cit,gln__L,glyc3p,h2s,so4
comm_25_502	complete	mip	ni	3mb,acgam,ala_B,arg__L,asn__L,bz,cellb,cgly,cit,cyst__L,cytd,dha,dxyl,for,fru,gln__L,glyald,glyc,his__L,id3acald,ile__L,lys__L,met__L,nac,nmn,no2,no3,o2,orn,pnto__R,progly,pydxn,ribflv,so4,thm,thr__L,thymd,tol,tyr__L,val__L
comm_25_502	complete	mip	i	acgam,ala_B,cellb,cyst__L,dxyl,gln__L,glyald,glyc,met__L,nac,nmn,no2,no3,o2,progly,ribflv,so4,thm
comm_25_502	complete	mro	community	acgam,ala_B,cellb,cyst__L,dxyl,gln__L,glyald,glyc,met__L,nac,nmn,no2,no3,o2,progly,ribflv,so4,thm
comm_25_502	complete	mro	Desulfovibrio_putealis_DSM_16056	adn,ala_B,o2,so4
comm_25_502	complete	mro	Paracoccus_halophilus_JCM_14014	asn__L,dxyl,meoh,o2,so4
comm_25_502	complete	mro	Dielma_fastidiosa_JC13	arg__L,asn__L,cit,glc__D,id3acald,ile__L,lys__L,met__L,o2,pnto__R,ribflv,so4,val__L
comm_25_502	complete	mro	Pedobacter_agri_PB92	cytd,for,glc__D,gln__L,o2,so4
comm_25_502	complete	mro	Acinetobacter_bohemicus_ANC_3994	asn__L,o2,so4
comm_25_502	complete	mro	Psychromonas_arctica_DSM_14288	acald,nh4,o2,so4
comm_25_502	complete	mro	Paracoccus_isoporae_DSM_22220	ala_B,asn__L,dxyl,man6p,nh4,nmn,o2,so4
comm_25_502	complete	mro	Acetobacterium_bakii_DSM_8239	akg,asn__L,glyc,no2,o2,so4
comm_25_502	complete	mro	Niabella_drilacis_DSM_25811	glc__D,nh4,o2,so4
comm_25_502	complete	mro	Nitrosomonas_aestuarii_Nm69	ala_B,glyc,nh4,o2,so4
comm_25_502	complete	mro	Chryseobacterium_wanjuense_DSM_17724	cit,ile__L,no2,so4,thr__L,val__L
