community	medium	key1	key2	data
comm_23_250	complete	mip	ni	3mb,4abz,adn,ala_B,amp,arg__L,asn__L,bz,chols,cit,csn,dxyl,for,fru,g3pe,glc__D,gln__L,glyald,glyc,h2s,his__L,ile__L,indole,leu__L,met__L,nmn,no2,no3,o2,orn,pnto__R,pydxn,ribflv,ser__L,so4,thm,thr__L,trp__L,uaagmda,val__L
comm_23_250	complete	mip	i	3mb,ala_B,amp,chols,cit,csn,dxyl,fru,glc__D,gln__L,glyald,met__L,nmn,no2,no3,o2,ribflv,so4,thm
comm_23_250	complete	mro	community	3mb,ala_B,amp,chols,cit,csn,dxyl,gln__L,met__L,nmn,no3,o2,raffin,ribflv,so4,thm
comm_23_250	complete	mro	Acidaminococcus_intestini_RyC_MR95	asn__L,for,nmn,no3,o2,so4
comm_23_250	complete	mro	Streptomyces_sparsogenes_ATCC_25498	acald,cit,no3,o2,so4
comm_23_250	complete	mro	Arenimonas_composti_TR7_09_DSM_18010	adn,ala_B,asn__L,leu__L,nmn,o2,orn,so4,thr__L,val__L
comm_23_250	complete	mro	Mobilicoccus_pelagius_NBRC_104925	ala_B,glyald,nh4,nmn,so4,ura
comm_23_250	complete	mro	Flaviramulus_ichthyoenteri_Th78	gly,o2,so4
comm_23_250	complete	mro	Dinoroseobacter_shibae_DFL_12_DSM_16493	asn__L,fru,nh4,nmn,o2,so4
comm_23_250	complete	mro	Actibacterium_mucosum_KCTC_23349	asn__L,nh4,o2,pyr,so4
comm_23_250	complete	mro	Siccibacter_turicensis_LMG_23730	gly,o2,so4
comm_23_250	complete	mro	Rhodopseudomonas_palustris_JSC_3b	asn__L,cit,nh4,o2,so4
comm_23_250	complete	mro	Vagococcus_penaei_CD276	3mb,acald,arg__L,glu__L,his__L,ile__L,met__L,nmn,o2,pnto__R,ribflv,so4,trp__L,val__L
comm_23_250	complete	mro	Thermobispora_bispora_DSM_43833	glyc3p,met__L,nh4,o2,so4
comm_23_250	complete	mro	Chlorobium_ferrooxidans_DSM_13031	ala__L,for,o2,so4
comm_23_250	complete	mro	Olsenella_umbonata_DSM_22620	cit,glyald,h2s,indole,nh4,o2,orn,ribflv
comm_23_250	complete	mro	Psychroserpens_mesophilus_JCM_13413	3mb,arg__L,no2,o2,orn,so4,val__L
comm_23_250	complete	mro	Nonomuraea_coxensis_DSM_45129	acald,nh4,o2,so4
comm_23_250	complete	mro	Clostridium_bornimense_type_strain_M2_40	melib,nh4,no3,so4
comm_23_250	complete	mro	Amantichitinum_ursilacus_IGB_41	glyc3p,nh4,o2,so4
comm_23_250	complete	mro	Bifidobacterium_angulatum_DSM_20098_JCM_7096	4abz,ade,arg__L,gln__L,glyc,o2,ribflv,so4
comm_23_250	complete	mro	Anaeroglobus_geminatus_F0357	amp,citr__L,csn,h2s,ile__L,leu__L,nmn,o2,pnto__R,raffin,ser__L,so4,val__L
comm_23_250	complete	mro	Mesorhizobium_alhagi_CCNWXJ12_2	cit,dxyl,no3,so4
comm_23_250	complete	mro	Flavobacterium_haoranii_DSM_22807	3mb,adn,g3pe,no2,o2,so4
comm_23_250	complete	mro	Thermicanus_aegyptius_DSM_12793	csn,glyc,o2,so4,uaagmda
comm_23_250	complete	mro	Niabella_soli_DSM_19437_JS13_8_DSM_19437	asn__L,chols,cit,o2,rib__D
comm_23_251	complete	mip	ni	3cmp,3mb,4abz,acald,acgam,acnam,ade,ala_B,ala__L,arab__L,arg__L,asn__L,bz,cgly,cit,coa,cyst__L,dxyl,fol,fru,glc__D,gln__L,glyc3p,gmp,his__L,ibt,ile__L,leu__L,lys__L,met__L,mmet,nmn,no3,o2,orot,phe__L,pnto__R,pro__L,progly,pydam,ribflv,so4,thm,thr__L,trp__L,tyr__L,val__L
comm_23_251	complete	mip	i	3cmp,3mb,acgam,ala_B,cyst__L,dxyl,glc__D,gln__L,gmp,ibt,met__L,mmet,nmn,no3,o2,progly,pydam,ribflv,so4,thm
comm_23_251	complete	mro	community	23ccmp,3mb,acgam,ala_B,btoh,cyst__L,dxyl,glc__D,gln__L,gmp,met__L,mmet,nmn,no3,o2,progly,pydam,ribflv,so4,thm
comm_23_251	complete	mro	Pseudomonas_balearica_DSM_6083_DSM6083_SP1402	etoh,nh4,o2,so4
comm_23_251	complete	mro	Chryseobacterium_daeguense_DSM_19388	4abz,cit,ile__L,leu__L,no2,o2,so4,thr__L,val__L
comm_23_251	complete	mro	Shewanella_pealeana_ATCC_700345	etoh,nh4,o2,so4
comm_23_251	complete	mro	Mycobacterium_shimoidei_DSM_44152	cit,gln__L,o2,so4
comm_23_251	complete	mro	Saccharopolyspora_spinosa_NRRL_18395	cit,gln__L,met__L,no3,so4
comm_23_251	complete	mro	Xylophilus_ampelinus_CCH5_B3	arg__L,asn__L,o2,so4,ura
comm_23_251	complete	mro	Prevotella_marshii_DSM_16973_JCM_13450	3mb,ala__D,arg__L,asp__L,his__L,ile__L,lys__L,met__L,nmn,o2,progly,so4,thr__L
comm_23_251	complete	mro	Collinsella_tanakaei_YIT_12063	3cmp,asn__L,o2,ribflv,so4,trp__L
comm_23_251	complete	mro	Rickettsia_typhi_str_Wilmington	3mb,ade,anhgm,arg__L,asn__L,cgly,cit,cmp,coa,fol,gln__L,gmp,his__L,ile__L,lys__L,man1p,met__L,nmn,o2,phe__L,pro__L,ribflv,so4,thr__L,trp__L,tyr__L
comm_23_251	complete	mro	Pseudoalteromonas_ulvae_TC14	cit,nh4,o2,so4
comm_23_251	complete	mro	Prevotella_intermedia_ATCC_25611_DSM_20706	3mb,arg__L,but,cgly,cyst__L,his__L,ile__L,lys__L,no2,o2,phe__L,progly,so4,thr__L,tyr__L
comm_23_251	complete	mro	Ruminococcus_bicirculans_80_3	cit,h2s,nh4,o2,pnto__R,rib__D,ribflv,so4
comm_23_251	complete	mro	Pseudomonas_fuscovaginae_LMG_2158	ala_B,meoh,nh4,o2,so4
comm_23_251	complete	mro	Sphingobium_baderi_DE_13	ala_B,cit,h2s,no3,o2,so4
comm_23_251	complete	mro	Oceanicoccus_sagamiensis_NBRC_107125	cit,glyc,lys__L,o2,so4
comm_23_251	complete	mro	Fructobacillus_pseudoficulneus_DSM_15468	ala_B,ala__D,asn__L,cgly,fol,glc__D,gln__L,glyc3p,his__L,leu__L,mmet,nmn,o2,phe__L,ribflv,so4,val__L
comm_23_251	complete	mro	Aeromonas_fluvialis_LMG_24681	fald,nh4,o2,so4
comm_23_251	complete	mro	Eubacterium_hallii_DSM_3353	asn__L,glyald,h2s,o2,so4
comm_23_251	complete	mro	Dysgonomonas_mossii_DSM_22836	acgam,glyc3p,nh4,o2,so4
comm_23_251	complete	mro	Sulfitobacter_mediterraneus_KCTC_32188	asn__L,btoh,dxyl,glyc,nh4,nmn,o2,so4
comm_23_251	complete	mro	Brevibacterium_yomogidense_B_Co_03_10	asn__L,nmn,o2,so4
comm_23_251	complete	mro	Labilibacter_marinus_Y11	ala__L,o2,so4
comm_23_251	complete	mro	Timonella_senegalensis_JC301	asn__L,gln__L,o2,ribflv,so4
comm_23_252	complete	mip	ni	2pg,4abz,4hthr,acac,acmana,ala_B,amp,arg__L,asn__L,asp__L,bz,cgly,cit,cmp,coa,cytd,dmso,dxyl,fol,fru,gal,glc__D,gln__L,glyc,gua,h2s,his__L,id3acald,ile__L,indole,inost,leu__L,lys__L,meoh,met__L,nac,nmn,o2,phe__L,progly,pydx,pydxn,ribflv,sbt__D,ser__L,so4,thm,thr__L,thym,trp__L,tyr__L,uaagmda,ump,ura,val__L,xtsn
comm_23_252	complete	mip	i	2pg,acmana,ala_B,amp,cit,cmp,dmso,dxyl,fru,gal,glc__D,gln__L,met__L,nac,nmn,o2,progly,pydx,pydxn,ribflv,sbt__D,so4,thm
comm_23_252	complete	mro	community	2pg,acmana,ala_B,amp,cit,cmp,dmso,dxyl,fru,gln__L,lcts,met__L,nac,nmn,no,o2,progly,pydx,pydxn,ribflv,so4,thm
comm_23_252	complete	mro	Faecalibacterium_prausnitzii_A2_165	4abz,cit,fru,nh4,nmn,pnto__R,pro__L,ribflv,so4,thr__L,ura
comm_23_252	complete	mro	Brevundimonas_abyssalis_TAR_001	ala_B,arg__L,cit,cmp,fru,glc__D,gln__L,glyc,lys__L,mal__L,meoh,o2,progly,so4,uaagmda
comm_23_252	complete	mro	Amphibacillus_sediminis_NBRC_103570	glyc,o2,so4,uaagmda
comm_23_252	complete	mro	Serratia_marcescens_subsp_marcescens_Db11	acald,nh4,o2,so4
comm_23_252	complete	mro	Amycolatopsis_japonica_MG417_CF17	cit,nh4,so4
comm_23_252	complete	mro	Rappaport_israeli_B08008	2pg,acac,acmana,arg__L,asn__L,coa,gln__L,leu__L,lys__L,met__L,nac,o2,ribflv,so4
comm_23_252	complete	mro	Woeseia_oceani_XK5	anhgm,cit,lys__L,no2,o2,so4
comm_23_252	complete	mro	Desulfosporosinus_meridiei_DSM_13257	glyc,h2s,no2,so4
comm_23_252	complete	mro	Kushneria_avicenniae_DSM_23439	o2,ptrc,so4
comm_23_252	complete	mro	Geobacter_lovleyi_SZ	nh4,o2,pyr,so4
comm_23_252	complete	mro	Thalassobacter_stenotrophicus_CECT_5294	acald,dxyl,nh4,nmn,o2,so4
comm_23_252	complete	mro	Sporosarcina_koreensis_S_K12	arg__L,asn__L,glyc3p,nmn,o2,so4,uaagmda
comm_23_252	complete	mro	Dechloromonas_aromatica_RCB	acald,nh4,o2,so4
comm_23_252	complete	mro	Solibacillus_silvestris_DSM_12223	acald,gly,nmn,o2,so4
comm_23_252	complete	mro	Planktothrix_agardhii_NIVA_CYA_126_8	asn__L,glyc,met__L,o2,so4
comm_23_252	complete	mro	Actinomadura_rubrobrunea_NBRC_15275	asn__L,no,o2,so4
comm_23_252	complete	mro	Slackia_piriformis_YIT_12062	4abz,gln__L,id3acald,inost,o2,ptrc,ribflv,so4
comm_23_252	complete	mro	Marinomonas_atlantica_Cmf_18_22	asn__L,cit,o2,so4
comm_23_252	complete	mro	Marinobacter_antarcticus_CGMCC_1_10835	gal,nh4,o2,so4
comm_23_252	complete	mro	Hyunsoonleella_jejuensis_DSM_21035	ala__L,cit,no2,so4,val__L
comm_23_252	complete	mro	Mycoplasma_wenyonii_str_Massachusetts	amp,arg__L,asp__L,cgly,cit,coa,fol,glc__D,gln__L,gua,h2s,his__L,ile__L,leu__L,lys__L,met__L,nmn,o2,phe__L,progly,ribflv,ser__L,thr__L,trp__L,tyr__L,uaagmda,ump,val__L,xtsn
comm_23_252	complete	mro	Micromonospora_coxensis_DSM_45161	dmso,gln__L,h2s,o2,so4
comm_23_252	complete	mro	Prevotella_bergensis_DSM_17361	cytd,glyc3p,indole,so4,thym,uaagmda
comm_23_253	complete	mip	ni	ade,ala_B,ala__D,arg__L,asn__L,bz,bzal,cgly,chols,cit,dextrin,dxyl,fol,fru,glc__D,gln__L,glyald,glyc3p,gua,h2s,his__L,id3acald,ile__L,leu__L,mal__L,met__L,mmet,nac,nh4,nmn,no2,no3,o2,phe__L,pnto__R,pro__L,pydxn,ribflv,skm,so4,thm,thym,trp__L,uaagmda,ura,val__L
comm_23_253	complete	mip	i	ala_B,bzal,chols,cit,dextrin,dxyl,fru,glc__D,gln__L,met__L,mmet,nac,nmn,no2,no3,o2,ribflv,so4,thm,thym
comm_23_253	complete	mro	community	ala_B,bzal,chols,cit,csn,dxyl,fru,gln__L,glycogen,lcts,met__L,mmet,nac,nmn,no2,no3,o2,ribflv,so4,thm
comm_23_253	complete	mro	Methylobacterium_aquaticum_MA_22A	glyc3p,nh4,o2,so4
comm_23_253	complete	mro	Oceanococcus_atlanticus_22II_S10r2	glc__D,no2,o2,so4
comm_23_253	complete	mro	Nitratireductor_pacificus_pht_3B	nh4,nmn,o2,rib__D,so4
comm_23_253	complete	mro	Leuconostoc_lactis_WiKim40	2dhglcn,akg,ala_B,fru,leu__L,nmn,o2,so4,uaagmda,val__L
comm_23_253	complete	mro	Rhodococcus_pyridinivorans_SB3094	gly,o2,so4
comm_23_253	complete	mro	Mucilaginibacter_polytrichastri_RG4_7	asn__L,glc__D,o2,so4
comm_23_253	complete	mro	Fructobacillus_pseudoficulneus_DSM_15468	ala_B,ala__L,asn__L,cgly,fol,glc__D,glu__L,glyc3p,his__L,leu__L,mmet,nac,o2,phe__L,ribflv,so4,val__L
comm_23_253	complete	mro	Apibacter_mensalis_R_53146	ade,cit,fum,nmn,o2,so4
comm_23_253	complete	mro	Pelagirhabdus_alkalitolerans_S5	glc__D,nh4,o2,so4
comm_23_253	complete	mro	Thiothrix_caldifontis_DSM_21228	gly,o2,so4
comm_23_253	complete	mro	Azorhizobium_caulinodans_ORS_571	cit,glc__D,nh4,o2,so4
comm_23_253	complete	mro	Shewanella_baltica_OS678	cit,nh4,o2,so4
comm_23_253	complete	mro	Tetragenococcus_halophilus_NBRC_12172	arg__L,glc__D,gln__L,his__L,ile__L,leu__L,nac,o2,pnto__R,ribflv,so4,trp__L,val__L
comm_23_253	complete	mro	Antarctobacter_heliothermus_DSM_11445	asn__L,gly,nac,o2,so4
comm_23_253	complete	mro	Treponema_maltophilum_ATCC_51939	ade,ala_B,arg__L,id3acald,mal__L,nac,phe__L,rib__D,ribflv,so4,uaagmda,ura
comm_23_253	complete	mro	Urmitella_timonensis_Marseille_P2918	ala_B,ala__D,chols,csn,gln__L,glyald,gua,h2s,o2
comm_23_253	complete	mro	Amantichitinum_ursilacus_IGB_41	glyc3p,nh4,o2,so4
comm_23_253	complete	mro	Nakamurella_multipartita_DSM_44233	cit,nh4,o2,so4
comm_23_253	complete	mro	Scytonema_hofmanni_UTEX_2349	cit,glyc,ile__L,met__L,no2,o2,so4
comm_23_253	complete	mro	Peptostreptococcus_stomatis_DSM_17678	ala__L,arg__L,cit,h2s,his__L,id3acald,ile__L,leu__L,o2,pro__L,skm,thym,val__L
comm_23_253	complete	mro	Desulfobacter_postgatei_2ac9	ala__D,mmet,o2,so4
comm_23_253	complete	mro	Pseudopelagicola_gijangensis_DSM_100564	asn__L,chols,cit,dxyl,frmd,nmn,no3,o2
comm_23_253	complete	mro	Microvirga_lotononidis_WSM3557	cit,dxyl,nh4,o2,pnto__R,so4
