community	medium	key1	key2	data
comm_23_550	complete	mip	ni	26dap__M,4hbald,6pgc,acgam,adn,ala_B,arg__L,asn__L,bz,cellb,cgly,chor,cit,coa,csn,dxyl,fe3dcit,fru,gln__L,gly,glyc3p,gua,his__L,id3acald,ile__L,leu__L,lys__L,met__L,nmn,no2,no3,o2,orot,phe__L,pnto__R,pro__L,pydx,pydxn,ribflv,so4,thm,thr__L,thym,thymd,tyr__L,val__L
comm_23_550	complete	mip	i	4hbald,acgam,cellb,chor,cit,csn,dxyl,fe3dcit,gln__L,glyc3p,met__L,nmn,no2,no3,o2,orot,pydx,pydxn,ribflv,so4,thm
comm_23_550	complete	mro	community	4hbald,acgam,chor,cit,csn,dxyl,fe3dcit,fru,gln__L,glyc3p,glycogen,gsn,met__L,nmn,o2,orot,pydx,pydxn,ribflv,so4,thm
comm_23_550	complete	mro	Flavobacterium_seoulense_EM1321	asn__L,o2,so4,thymd
comm_23_550	complete	mro	Geobacter_bemidjiensis_Bem	lac__L,nh4,o2,so4
comm_23_550	complete	mro	Alteromonas_macleodii_ATCC_27126	acald,dxyl,nh4,o2,so4
comm_23_550	complete	mro	Gilliamella_apicola_wkB1	acgam,glyc,nmn,o2,so4
comm_23_550	complete	mro	Rhodomicrobium_vannielii_ATCC_17100	acald,cit,dxyl,nh4,o2,orot,so4
comm_23_550	complete	mro	Streptomyces_albus_subsp_albus_NRRL_B_1811	cit,nh4,o2,so4
comm_23_550	complete	mro	Dialister_invisus_DSM_15470	6pgc,asn__L,chor,gln__L,his__L,ile__L,leu__L,nmn,o2,orn,pnto__R,so4,trp__L,val__L
comm_23_550	complete	mro	Bacteroides_salyersiae_WAL_10018_DSM_18765_JCM_12988	acgam,cit,h2s,nh4,o2,so4
comm_23_550	complete	mro	Nocardia_vermiculata_NBRC_100427	cit,gln__L,o2,so4
comm_23_550	complete	mro	Thalassobius_mediterraneus_CECT_5383	asn__L,etoh,nh4,o2,so4
comm_23_550	complete	mro	Lysobacter_concretionis_Ko07_DSM_16239	arg__L,cit,coa,fru,leu__L,o2,so4,thr__L,val__L
comm_23_550	complete	mro	Ruminococcus_champanellensis_18P13_JCM_17042_type_strain_18P13	ala__L,cgly,cmp,coa,his__L,id3acald,man1p,o2,ribflv
comm_23_550	complete	mro	Acinetobacter_indicus_CIP_110367	cit,o2,so4,urea
comm_23_550	complete	mro	Altererythrobacter_atlanticus_26DY36	adn,cit,o2,so4,thymd
