community	medium	key1	key2	data
comm_8_350	complete	mip	ni	3mb,LalaDgluMdap,adn,arg__L,asn__L,bz,bzalc,cit,fru,glu__D,his__L,leu__L,met__L,ncam,nmn,no3,o2,phe__L,progly,so4,thm,val__L
comm_8_350	complete	mip	i	3mb,asn__L,cit,fru,glu__D,met__L,ncam,nmn,no3,o2,progly,so4,thm
comm_8_350	complete	mro	community	3mb,asn__L,cit,glu__D,met__L,ncam,nmn,no3,o2,progly,so4,thm,xyl__D
comm_8_350	complete	mro	Zavarzinella_formosa_DSM_19928	LalaDgluMdap,cit,glu__D,leu__L,no3,o2,so4,xyl__D
comm_8_350	complete	mro	Neisseria_animaloris_DSM_21642	asn__L,bz,cit,ncam,so4
comm_8_350	complete	mro	Pseudooceanicola_marinus_CECT_7751	gly,nmn,o2,so4
comm_8_350	complete	mro	Rhodanobacter_fulvus_Jip2	arg__L,bz,cit,meoh,o2,so4
comm_8_350	complete	mro	Leifsonia_xyli_356_LXYL	asn__L,met__L,nmn,o2,so4
comm_8_350	complete	mro	Prevotella_stercorea_DSM_18206	3mb,arg__L,his__L,no2,o2,phe__L,progly,so4,thr__L,val__L
comm_8_350	complete	mro	Comamonas_badia_DSM_17552	bz,cit,nh4,o2,so4
comm_8_350	complete	mro	Psychroserpens_mesophilus_JCM_13413	3mb,arg__L,no2,o2,orn,so4,thm,val__L
comm_8_351	complete	mip	ni	2pglyc,3mb,4hphac,arg__L,asn__L,bz,cit,dxyl,fru,galt,his__L,indole,mmet,nac,no3,o2,phe__L,skm,so4,tol,val__L
comm_8_351	complete	mip	i	2pglyc,3mb,cit,dxyl,fru,mmet,nac,no3,o2,so4
comm_8_351	complete	mro	community	3mb,cit,dxyl,man6p,met__L,nac,no3,o2,so4
comm_8_351	complete	mro	Streptomyces_xiamenensis_318	asn__L,glyald,nh4,so4
comm_8_351	complete	mro	Caballeronia_sordidicola	asn__L,cit,o2,so4
comm_8_351	complete	mro	Geobacter_bemidjiensis_Bem	glyc,nh4,o2,so4
comm_8_351	complete	mro	Acinetobacter_towneri_DSM_14962_CIP_107472	asn__L,bz,cit,o2,so4
comm_8_351	complete	mro	Crossiella_equi_NRRL_B_24104	cit,o2,so4,tyr__L
comm_8_351	complete	mro	Labrenzia_aggregata_RMAR6_6	dxyl,glyc3p,nh4,o2,so4
comm_8_351	complete	mro	Rosenbergiella_nectarea_8N4	bz,met__L,nac,o2,pro__L,so4
comm_8_351	complete	mro	Alistipes_putredinis_DSM_17216	3mb,arg__L,asn__L,his__L,indole,man6p,o2,phe__L,skm,so4,val__L,xtsn
comm_8_352	complete	mip	ni	26dap__M,4abz,arg__L,asn__L,asp__L,bz,cellb,cgly,cit,csn,cyst__L,for,glu__L,h2s,his__L,hxan,ile__L,leu__L,lys__L,met__L,nmn,o2,orn,phe__L,pnto__R,pydxn,rib__D,ribflv,rnam,ser__D,so4,thm,thr__L,trp__L,tyr__L,val__L
comm_8_352	complete	mip	i	26dap__M,asn__L,cellb,cgly,cit,csn,cyst__L,ile__L,met__L,nmn,o2,phe__L,pydxn,ribflv,so4,thm,thr__L
comm_8_352	complete	mro	community	26dap__M,asn__L,cgly,cit,cyst__L,dextrin,ile__L,met__L,nmn,no,o2,phe__L,pydxn,ribflv,so4,thm,thr__L
comm_8_352	complete	mro	Methylobacterium_aquaticum_MA_22A	bz,glu__L,o2,so4
comm_8_352	complete	mro	Lactobacillus_aviarius_subsp_aviarius_DSM_20655	26dap__M,arg__L,asp__L,bz,cgly,dextrin,fol,glu__L,gly,h2s,his__L,ile__L,leu__L,lys__L,met__L,o2,orn,phe__L,pnto__R,rib__D,ribflv,rnam,ser__D,thr__L,trp__L,tyr__L,ura,val__L
comm_8_352	complete	mro	Wenyingzhuangia_fucanilytica_CZ1127	asn__L,cit,glcur,o2,orn,so4
comm_8_352	complete	mro	Sulfurimonas_denitrificans_DSM_1251	cit,for,nh4,o2,so4
comm_8_352	complete	mro	Crenotalea_thermophila_DSM_14807	cit,hxan,no2,o2,rnam,so4,thm
comm_8_352	complete	mro	Agromyces_flavus_CPCC_202695	cit,no,o2,pydxn,so4,thm
comm_8_352	complete	mro	Clostridium_dakarense_FF1	arg__L,bz,cyst__L,glyc,his__L,ile__L,leu__L,nmn,no2,o2,pnto__R,so4
comm_8_352	complete	mro	Rhodanobacter_glycinis_MO64	cit,etoh,o2,orn,so4,tol
comm_8_353	complete	mip	ni	4abz,acald,ala_B,asn__L,bz,bzalc,cit,citr__L,dxyl,fe3dcit,fru,gln__L,gua,lys__L,nac,nh4,nmn,no,o2,rib__D,ribflv,so4,thm,tre
comm_8_353	complete	mip	i	4abz,cit,dxyl,fe3dcit,fru,gln__L,nac,nmn,no,o2,rib__D,ribflv,so4,thm
comm_8_353	complete	mro	community	4abz,cit,dxyl,fe3dcit,gln__L,nac,nmn,no,o2,ribflv,so4,thm,tre
comm_8_353	complete	mro	Alcanivorax_dieselolei_B5	acald,asn__L,nh4,o2,rib__D,so4
comm_8_353	complete	mro	Haloactinobacterium_album_DSM_21368	asn__L,cit,gln__L,h2s,o2,so4,thm
comm_8_353	complete	mro	Pseudoxanthomonas_suwonensis_J47	bz,citr__L,lys__L,o2,rib__D,so4
comm_8_353	complete	mro	Sphingopyxis_indica_DS15	cit,dxyl,fe3dcit,nh4,o2,so4
comm_8_353	complete	mro	Clostridium_asparagiforme_DSM_15981	4abz,bz,cit,nh4,nmn,o2,ribflv,so4
comm_8_353	complete	mro	Corynebacterium_simulans_PES1	cit,gln__L,glyc,nac,no,o2,pnto__R,so4,xtsn
comm_8_353	complete	mro	Corynebacterium_jeikeium_K411	gln__L,o2,so4
comm_8_353	complete	mro	Mycobacterium_parascrofulaceum_ATCC_BAA_614	gln__L,o2,rib__D,so4
comm_8_354	complete	mip	ni	acald,ala_B,bz,chol,cit,fe3dcit,for,glc__D,gln__L,glyald,ncam,nh4,nmn,no3,o2,so4,thm,thr__L
comm_8_354	complete	mip	i	bz,chol,cit,fe3dcit,glc__D,gln__L,glyald,ncam,nmn,no3,o2,so4,thm
comm_8_354	complete	mro	community	bzal,cellb,chol,cit,fe3dcit,gln__L,ncam,nmn,no,o2,so4,thm
comm_8_354	complete	mro	Massilia_timonae_NEU	bz,glyc,nh4,o2,pnto__R,so4
comm_8_354	complete	mro	Tersicoccus_phoenicis_DSM_30849	chol,cit,gln__L,glyclt,nmn,o2,pnto__R,so4,thm
comm_8_354	complete	mro	Sphingomonas_echinoides_ATCC_14820	bz,cit,fe3dcit,glyc,nh4,o2,so4
comm_8_354	complete	mro	Sediminibacillus_halophilus_CGMCC_1_6199	ala__D,cit,o2,so4
comm_8_354	complete	mro	Oceanobacillus_sojae_SK_2	glyald,ncam,nh4,o2,so4
comm_8_354	complete	mro	Sphingobacterium_paucimobilis_HER1398	cit,for,glyc,no2,o2,so4
comm_8_354	complete	mro	Glaciecola_punicea_ACAM_611	bz,glyc,nh4,o2,so4
comm_8_354	complete	mro	Sorangium_cellulosum_So_ce56_So_ce_56	glyald,no2,o2,so4,thr__L
comm_8_355	complete	mip	ni	2pglyc,4abz,ala_B,ala__D,arg__L,asn__L,bz,cit,dxyl,gln__L,glyc,h2s,his__L,ile__L,leu__L,nac,nmn,no2,o2,orn,phe__L,progly,pydxn,ribflv,skm,so4,sucr,thm,thr__L,trp__L,udcpp,val__L
comm_8_355	complete	mip	i	2pglyc,dxyl,gln__L,nac,nmn,no2,o2,progly,ribflv,so4,sucr,thm
comm_8_355	complete	mro	community	2pglyc,abt__L,dxyl,fru,gln__L,nac,nmn,o2,progly,ribflv,so4,thm
comm_8_355	complete	mro	Friedmanniella_sagamiharensis_DSM_21743	asn__L,o2,pnto__R,pydxn,ribflv,so4
comm_8_355	complete	mro	Desulfovibrio_desulfuricans_subsp_desulfuricans_str_ATCC_27774	acald,h2s,nh4,skm,so4
comm_8_355	complete	mro	Flavobacterium_ummariense_DS_12	arg__L,his__L,ile__L,leu__L,o2,phe__L,progly,so4,thm,thr__L,trp__L,uri,val__L
comm_8_355	complete	mro	Rubellimicrobium_thermophilum_DSM_16684	2pglyc,asn__L,bz,dxyl,fru,o2,orn,so4,thm,thr__L
comm_8_355	complete	mro	Geodermatophilus_obscurus_DSM_43161	4abz,gln__L,glyald,o2,so4,ump
comm_8_355	complete	mro	Leuconostoc_kimchii_IMSNU_11154	4abz,abt__L,ala__L,glu__L,h2s,mal__L,nac,o2,pnto__R,udcpdp,val__L
comm_8_355	complete	mro	Staphylococcus_saprophyticus_772_SSAP	cit,gly,nmn,o2,so4,thm,uri
comm_8_355	complete	mro	Corynebacterium_freneyi_DNF00450	gln__L,o2,so4
comm_8_356	complete	mip	ni	4abz,4hphac,ala_B,ala__D,arg__L,asn__L,bz,chols,cit,coa,dxyl,fum,glc__D,gln__L,glyald,gsn,h2s,his__L,leu__L,met__L,nac,ncam,no3,o2,ppa,pro__L,progly,pydx,ribflv,so4,thm,trp__L,tyr__L,uaagmda,val__L
comm_8_356	complete	mip	i	4hphac,chols,cit,dxyl,glc__D,gln__L,gsn,met__L,nac,ncam,no3,o2,progly,pydx,ribflv,so4,thm
comm_8_356	complete	mro	community	4hphac,chols,cit,dxyl,glc__D,gln__L,gsn,met__L,nac,ncam,no,o2,ppt,progly,pydx,ribflv,so4,thm
comm_8_356	complete	mro	Buchnera_aphidicola_str_Ak_Acyrthosiphon_kondoi	4abz,ala__D,arg__L,asn__L,bz,coa,glc__D,gln__L,gsn,ile__L,met__L,nac,no,ppt,progly,pydx,so4,thm,tyr__L,val__L
comm_8_356	complete	mro	Amycolatopsis_australiensis_DSM_44671	4hbz,cit,glyald,nh4,o2,so4
comm_8_356	complete	mro	Cohaesibacter_marisflavi_CGMCC_1_9157	bz,dxyl,glyald,glyc3p,nh4,o2,so4,thm
comm_8_356	complete	mro	Rhodococcus_jostii_RHA1	cit,nh4,so4
