community	medium	key1	key2	data
comm_31_150	complete	mip	ni	4abut,4abz,4hthr,acald,acgam,ade,arg__L,asn__L,bz,bzal,cellb,cit,citr__L,cytd,dmso,dxyl,fe3dcit,feenter,fol,for,fru,gal,gam,gln__L,glyald,glyc3p,h2s,his__L,icit,id3acald,ile__L,indole,leu__L,lys__L,mal__L,met__L,ncam,nmn,no3,o2,orn,phe__L,pnto__R,pro__L,pydam,pydxn,ribflv,ser__L,so4,succ,thm,thr__L,thym,tmao,trp__L,tsul,tyr__L,uaagmda,val__L
comm_31_150	complete	mip	i	4hthr,acgam,bzal,cellb,cit,dmso,dxyl,fe3dcit,feenter,fru,gam,gln__L,glyald,ncam,nmn,no3,o2,pydam,ribflv,so4,thm,tmao,tsul
comm_31_150	complete	mro	community	acgam,bzal,cellb,cit,dmso,dxyl,fe3dcit,feenter,fru,gam,gln__L,glycogen,ncam,nmn,no3,o2,pydam,ribflv,so4,thm,tmao,tsul
comm_31_150	complete	mro	Brevundimonas_vesicularis_FDAARGOS_289	fru,meoh,o2,ptrc,so4
comm_31_150	complete	mro	Corynebacterium_stationis_622_DSM_20302	cit,gln__L,h2s,o2,pnto__R,ptrc,so4
comm_31_150	complete	mro	Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4	fald,glyald,icit,nh4,o2,so4
comm_31_150	complete	mro	Chryseobacterium_frigidisoli_DSM_26000	4abz,arg__L,for,leu__L,o2,pro__L,so3,so4,thr__L,val__L
comm_31_150	complete	mro	Methylocella_silvestris_BL2	asn__L,cit,dxyl,o2,so4
comm_31_150	complete	mro	Sorangium_cellulosum_So_ce56_So_ce_56	man1p,o2,so4,thr__L
comm_31_150	complete	mro	Clostridium_disporicum_2789STDY5834856	arg__L,fum,glc__D,his__L,ile__L,leu__L,met__L,o2,pnto__R,ribflv,so4,thr__L,trp__L,val__L
comm_31_150	complete	mro	Legionella_birminghamensis_CDC_1407_AL_14	asn__L,citr__L,for,glc__D,ile__L,leu__L,met__L,o2,so4,thr__L,tsul
comm_31_150	complete	mro	Bacillus_indicus_DSM_16189	o2,so4,uaagmda
comm_31_150	complete	mro	Nocardioides_jensenii_JCM_1364_NBRC_14755	asn__L,gln__L,o2,pro__L,rib__D,so4
comm_31_150	complete	mro	Arenimonas_donghaensis_DSM_18148_HO3_R19	adn,fe3dcit,feenter,leu__L,o2,orn,so4,val__L
comm_31_150	complete	mro	Sphingobium_ummariense_RL_3	ade,glyc3p,o2,so4
comm_31_150	complete	mro	Domibacillus_aminovorans_DSM_4337	arg__L,glyc,o2,so4,uaagmda
comm_31_150	complete	mro	Nocardia_rhamnosiphila_NBRC_108938_NRRL_B_24637	fum,gln__L,o2,so4
comm_31_150	complete	mro	Elstera_litoralis_Dia_1	2pg,arg__L,dxyl,h2s,ncam,nh4,o2
comm_31_150	complete	mro	Corynebacterium_pyruviciproducens_ATCC_BAA_1742	gln__L,h2s,ncam,no3,o2,orn
comm_31_150	complete	mro	Sphingomonas_adhaesiva_NBRC_15099	ade,cit,o2,so4
comm_31_150	complete	mro	Ndongobacter_massiliensis_Marseille_P3170	ade,arg__L,fol,for,gam,gln__L,his__L,indole,leu__L,mal__L,ncam,o2,phe__L,pnto__R,ribflv,so4,tyr__L
comm_31_150	complete	mro	Arcobacter_thereius_LMG_24486	for,glyc3p,nh4,o2,so4
comm_31_150	complete	mro	Gordonia_terrae_3612	cit,so4,urea
