community	medium	key1	key2	data
comm_13_700	complete	mip	ni	2pglyc,4abz,ala_B,ala__L,asn__L,bz,cit,dextrin,dxyl,for,glu__L,glyald,glyc,glyc3p,h2s,hxan,lys__L,nmn,no3,o2,so4,thm,xyl__D
comm_13_700	complete	mip	i	ala__L,cit,dxyl,glyald,glyc,glyc3p,nmn,no3,o2,so4,thm,xyl__D
comm_13_700	complete	mro	community	cit,dxyl,fru,gly,glyald,nmn,no3,o2,so4,thm,xyl__D
comm_13_700	complete	mro	Pelagibacterium_halotolerans_B2	ala__L,asn__L,cit,dxyl,o2,so4,thm,xyl__D
comm_13_700	complete	mro	Acuticoccus_yangtzensis_JL1095	dxyl,glyc,nmn,no3,o2,so4,xyl__D
comm_13_700	complete	mro	Sphingomonas_wittichii_YR128	cit,nh4,o2,so4
comm_13_700	complete	mro	Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260	ade,cit,h2s,no3,o2,pyr,so4
comm_13_700	complete	mro	Asaia_bogorensis_NBRC_16594	dxyl,glyald,nh4,o2,so4
comm_13_700	complete	mro	Actinoplanes_globisporus_DSM_43857	cit,nh4,o2,so4
comm_13_700	complete	mro	Erythrobacter_flavus_VG1	glyc,no3,pnto__R,so4
comm_13_700	complete	mro	Aeromicrobium_erythreum_AR18	ala__L,asn__L,glyald,o2,so4,thm
comm_13_700	complete	mro	Sphingobacterium_spiritivorum_ATCC_33861	for,glyald,nh4,o2,so4
comm_13_700	complete	mro	Mucilaginibacter_pineti_47C3B	ala__D,cit,o2,so4,thm
comm_13_700	complete	mro	Roseburia_intestinalis_L1_82	4abz,glu__L,glyald,lys__L,so4,thym
comm_13_700	complete	mro	Hyphomonas_jannaschiana_VP2	for,gly,nmn,o2,so4
comm_13_700	complete	mro	Clostridium_magnum_DSM_2767	glyc,no2,o2,so4
comm_13_701	complete	mip	ni	4abz,4hphac,4hthr,ala_B,arg__L,asn__L,bz,cit,cytd,for,fru,glc__D,gln__L,glu__L,h2s,his__L,ile__L,leu__L,mal__L,met__L,nac,nmn,no2,no3,o2,phe__L,pro__L,ribflv,sbt__D,so4,thm,thr__L,tmao,trp__L,udcpp,val__L
comm_13_701	complete	mip	i	4hphac,ala_B,asn__L,bz,cytd,fru,glc__D,gln__L,met__L,nac,nmn,o2,ribflv,sbt__D,so4,thm,tmao
comm_13_701	complete	mro	community	4hphac,ala_B,asn__L,bzal,cytd,glc__D,gln__L,met__L,nac,nmn,o2,ribflv,so4,sucr,thm,tmao
comm_13_701	complete	mro	Pedobacter_agri_PB92	cytd,for,glc__D,gln__L,o2,so4,thm
comm_13_701	complete	mro	Clostridium_hiranonis_DSM_13275	4hphac,ala_B,arg__L,cytd,glu__L,h2s,his__L,leu__L,man1p,o2,pro__L,so4,thr__L,trp__L
comm_13_701	complete	mro	Antarctobacter_heliothermus_DSM_11445	asn__L,glyc,nac,o2,pro__L,so4,thm
comm_13_701	complete	mro	Ruminococcus_torques_ATCC_27756	4abz,cit,fum,glc__D,h2s,nh4,o2
comm_13_701	complete	mro	Paenibacillus_barengoltzii_G22	cit,nh4,o2,rib__D,so4,udcpp
comm_13_701	complete	mro	Sulfurospirillum_arsenophilum_NBRC_109478	lac__D,nh4,o2,so4
comm_13_701	complete	mro	Niastella_koreensis_GR20_10	o2,orn,so4
comm_13_701	complete	mro	Weissella_paramesenteroides_ATCC_33313	4hthr,ala_B,glu__L,h2s,his__L,leu__L,nac,o2,orn,phe__L,ribflv,sucr,thm,thr__L,trp__L,val__L
comm_13_701	complete	mro	Legionella_gratiana_Lyon_8420412	cit,glc__D,ile__L,leu__L,met__L,o2,orn,so4
comm_13_701	complete	mro	Clostridium_estertheticum_subsp_estertheticum_DSM_8809	glyald,h2s,nh4,o2,so4
comm_13_701	complete	mro	Loktanella_tamlensis_DSM_26879	asn__L,glyc,nmn,o2,so4,thm,xan
comm_13_701	complete	mro	Halobacillus_hunanensis_Marseille_P3457	glyald,nh4,o2,so4
comm_13_701	complete	mro	Delftia_acidovorans_SPH_1	gly,o2,so4
comm_13_702	complete	mip	ni	5mtr,acald,amp,arg__L,asn__L,asp__L,bz,cgly,coa,fol,for,fru,gln__L,glyald,his__L,hxan,icit,ile__L,leu__L,lys__L,met__L,nh4,nmn,no,no3,o2,phe__L,progly,ribflv,so4,thm,thr__L,thym,tol,trp__L,tyr__L,uaagmda,uri,val__L,xyl__D
comm_13_702	complete	mip	i	fru,gln__L,glyald,met__L,nmn,no3,o2,progly,ribflv,so4,thm,uri,xyl__D
comm_13_702	complete	mro	community	fru,gln__L,glycogen,met__L,nmn,no2,no3,o2,progly,ribflv,so4,thm,uri
comm_13_702	complete	mro	Ureaplasma_parvum_serovar_3_str_ATCC_27815	amp,arg__L,asp__L,cgly,coa,fol,for,fru,gln__L,his__L,hxan,ile__L,leu__L,lys__L,met__L,nh4,nmn,phe__L,progly,ribflv,so4,thm,thr__L,thym,trp__L,tyr__L,uaagmda,uri,val__L
comm_13_702	complete	mro	Serinicoccus_marinus_DSM_15273	ala__L,arg__L,gln__L,nmn,o2,so4,thm
comm_13_702	complete	mro	Luteipulveratus_mongoliensis_MN07_A0370	asn__L,gln__L,o2,so4
comm_13_702	complete	mro	Sulfitobacter_guttiformis_KCTC_32187	asn__L,nmn,o2,pnto__R,ser__D,so4,thm
comm_13_702	complete	mro	Gordonia_kroppenstedtii_DSM_45133_NP8_5	gln__L,glyc3p,nmn,o2,so4
comm_13_702	complete	mro	Dyadobacter_fermentans_DSM_18053	asn__L,o2,so4
comm_13_702	complete	mro	Desulfovibrio_vulgaris_str_Miyazaki_F	5mtr,asn__L,fum,o2,so4,thr__L
comm_13_702	complete	mro	Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4	fald,glyald,icit,nh4,o2,so4
comm_13_702	complete	mro	Acinetobacter_brisouii_CIP_110357	etoh,nh4,o2,so4
comm_13_702	complete	mro	Clostridium_innocuum_2959	fru,nh4,o2,ribflv,so4
comm_13_702	complete	mro	bacterium_A37T11	man1p,nh4,o2,so4
comm_13_702	complete	mro	Thermoactinospora_rubra_YIM_77501	asn__L,h2s,o2,so4
comm_13_702	complete	mro	Pseudonocardia_autotrophica_NRRL_B_16064	acald,nh4,no3,o2,so4
comm_13_703	complete	mip	ni	2pglyc,4abz,acgam,ala__D,arg__L,asn__L,bz,cit,cytd,dxyl,for,fru,glc__D,glu__L,gly,gua,his__L,id3acald,ile__L,indole,leu__L,met__L,nmn,no,no3,o2,pnto__R,pro__L,progly,pydxn,ribflv,so4,thm,thr__L,thym,val__L
comm_13_703	complete	mip	i	2pglyc,4abz,acgam,dxyl,fru,glc__D,met__L,nmn,no,no3,o2,progly,ribflv,so4,thm
comm_13_703	complete	mro	community	3amp,4abz,acgam,cellb,dxyl,met__L,nmn,o2,progly,ribflv,so4,thm
comm_13_703	complete	mro	Caulobacter_henricii_CF287	acald,cit,met__L,nh4,o2,pydxn,ribflv,so4
comm_13_703	complete	mro	Bdellovibrio_bacteriovorus_W	arg__L,asn__L,for,his__L,id3acald,ile__L,leu__L,met__L,o2,progly,pydxn,so4,thm,thr__L,val__L
comm_13_703	complete	mro	Olleya_marilimosa_CAM030	3amp,cit,glc__D,o2,so4,thm
comm_13_703	complete	mro	Granulicella_pectinivorans_DSM_21001	cit,cytd,o2,so4
comm_13_703	complete	mro	Marinomonas_polaris_DSM_16579	asn__L,o2,so4
comm_13_703	complete	mro	Prevotella_histicola_JCM_15637_DNF00424	acgam,cytd,for,gly,glyald,glyclt,gua,his__L,indole,o2,pnto__R,progly,so4,thm
comm_13_703	complete	mro	Elizabethkingia_anophelis_NUHP1	4abz,cit,nh4,o2,so4
comm_13_703	complete	mro	Bradyrhizobium_neotropicale_BR_10247	dxyl,glyc,o2,so4,thym
