community	medium	key1	key2	data
comm_9_600	complete	mip	ni	airs,ala_B,ala__D,arg__L,asn__L,bz,chols,cit,csn,cys__L,dtmp,dxyl,fol,for,fru,glu__L,glyald,glyc,his__L,lys__L,ncam,nmn,no2,no3,o2,orn,pnto__R,pyr,ribflv,so4,thm
comm_9_600	complete	mip	i	airs,ala_B,arg__L,bz,chols,cit,dtmp,dxyl,glyald,glyc,his__L,ncam,nmn,no3,o2,ribflv,so4,thm
comm_9_600	complete	mro	community	airs,ala_B,bz,chols,cit,dtmp,dxyl,fru,glyc3p,his__L,ncam,nmn,no3,o2,ribflv,so4,thm
comm_9_600	complete	mro	Xylophilus_ampelinus_CCH5_B3	arg__L,asn__L,bz,o2,so4,ura
comm_9_600	complete	mro	Oribacterium_sinus_F0268	airs,ala_B,ala__D,bz,dtmp,fol,glu__L,his__L,lys__L,nmn,o2,orn,ribflv,so4
comm_9_600	complete	mro	Dinoroseobacter_shibae_DFL_12_DSM_16493	asn__L,bz,gly,nmn,o2,so4
comm_9_600	complete	mro	Nitrosomonas_halophila_Nm1	bz,glyc,nh4,o2,so4
comm_9_600	complete	mro	Polynucleobacter_necessarius_STIR1	ala_B,asn__L,bz,for,glu__L,h2s,o2,so4,thm
comm_9_600	complete	mro	Fortiea_contorta_PCC_7126	cit,nh4,o2,pyr,so4
comm_9_600	complete	mro	Blautia_hydrogenotrophica_DSM_10507	ala_B,bz,chols,glyc3p,h2s,ncam,nh4,o2,ribflv
comm_9_600	complete	mro	Mycobacterium_sinense_852014_51077_SCH5608930_a	cit,nh4,no3,o2,so4
comm_9_600	complete	mro	Oceaniovalibus_guishaninsula_JLT2003	asn__L,bz,chols,dxyl,glyc,nmn,no2,o2,pnto__R,thm
comm_9_601	complete	mip	ni	3mb,ala_B,asn__L,asp__L,bz,cit,cmp,gln__L,gly,glyald,glyb,glyc,h2s,his__L,ile__L,nac,nmn,no3,o2,rib__D,so3,so4,thm,thr__L,tol,trp__L,val__L,xan
comm_9_601	complete	mip	i	ala_B,cit,cmp,gln__L,glyb,nac,nmn,no3,o2,rib__D,so4,thm,tol,xan
comm_9_601	complete	mro	community	ala_B,chol,cit,cmp,gln__L,nac,nmn,o2,rib__D,so4,thm,tol,xan
comm_9_601	complete	mro	Coprococcus_eutactus_ATCC_27759	bz,cit,cmp,h2s,o2,so4
comm_9_601	complete	mro	Agromyces_aureus_AR33	cit,glyald,nh4,o2,so4,thm
comm_9_601	complete	mro	Varibaculum_cambriense_DSM_15806	ala_B,cmp,gln__L,gly,glyc3p,h2s,nac,o2,so4,thm,thr__L,xan
comm_9_601	complete	mro	Nevskia_soli_DSM_19509	cit,glyc,nh4,o2,so4
comm_9_601	complete	mro	Carnobacterium_jeotgali_MS3	2pglyc,ala_B,asp__L,cytd,glu__L,glyb,h2s,his__L,ile__L,leu__L,nmn,o2,rib__D,so4,thm,tol,trp__L,val__L,xan
comm_9_601	complete	mro	Crenobacter_luteus_CN10	asn__L,bz,cit,o2,so4
comm_9_601	complete	mro	Bilophila_wadsworthia_ATCC_49260	ala_B,asn__L,bz,so4,ura
comm_9_601	complete	mro	Streptomyces_rimosus_subsp_rimosus_NRRL_ISP_5260	acald,nh4,o2,so4
comm_9_601	complete	mro	Polycyclovorans_algicola_TG408	cit,nh4,o2,rib__D,so4
comm_9_602	complete	mip	ni	ala_B,arg__L,asn__L,bz,cit,for,fru,glc__D,gln__L,glyc3p,h2s,his__L,leu__L,met__L,nac,nmn,o2,phe__L,pydxn,quin,ribflv,so4,thm,thr__L,uaagmda,val__L,xan
comm_9_602	complete	mip	i	fru,glc__D,gln__L,glyc3p,met__L,nac,nmn,o2,quin,ribflv,so4,thm
comm_9_602	complete	mro	community	glc__D,gln__L,glyald,glyc3p,met__L,nac,nmn,no,o2,quin,ribflv,so4,thm
comm_9_602	complete	mro	Patulibacter_americanus_DSM_16676	for,o2,ptrc,so4
comm_9_602	complete	mro	Litorimicrobium_taeanense_DSM_22007	asn__L,bz,glyc,nac,nh4,o2,so4,thm
comm_9_602	complete	mro	Aneurinibacillus_migulanus_DSM_2895	acald,o2,pydxn,so4,uaagmda
comm_9_602	complete	mro	Caballeronia_sordidicola	asn__L,cit,o2,so4
comm_9_602	complete	mro	Streptomyces_glauciniger_CGMCC_4_1858	12ppd__S,4hbz,cit,nh4,o2,so4
comm_9_602	complete	mro	Sulfitobacter_brevis_DSM_11443	bz,glyc,nh4,nmn,o2,so4,thm
comm_9_602	complete	mro	Couchioplanes_caeruleus_subsp_caeruleus_DSM_43634	cit,gln__L,glyald,o2,so4
comm_9_602	complete	mro	Fructobacillus_durionis_DSM_19113	arg__L,asn__L,bz,for,glc__D,gln__L,glyc3p,h2s,his__L,leu__L,met__L,nmn,o2,phe__L,pnto__R,quin,ribflv,thm,thr__L,val__L,xan
comm_9_602	complete	mro	Halobacillus_hunanensis_Marseille_P3457	gly,o2,so4
comm_9_603	complete	mip	ni	ade,ala_B,arg__L,asn__L,bz,chor,cit,gam,glc__D,gln__L,glyc,his__L,ile__L,nmn,no2,o2,ribflv,ser__L,so4,thm,thym,trp__L,tyr__L,uaagmda,val__L
comm_9_603	complete	mip	i	asn__L,chor,cit,gam,glc__D,gln__L,nmn,o2,ribflv,so4,thm,uaagmda
comm_9_603	complete	mro	community	asn__L,chor,cit,gam,glc__D,gln__L,nmn,o2,ribflv,so4,thm,uaagmda
