community	medium	key1	key2	data
comm_26_250	complete	mip	ni	4abz,4hphac,acald,ala_B,arg__L,asn__L,asp__L,bz,bzal,cellb,cgly,chols,cit,csn,cys__L,dha,dxyl,for,galt,glc__D,glu__L,glyc3p,his__L,ile__L,indole,leu__L,lys__L,meoh,met__L,metsox_S__L,nac,ncam,nh4,nmn,no,no2,no3,o2,pacald,phe__L,pnto__R,pro__L,ptrc,ribflv,ser__D,so4,thm,thr__L,tol,trp__L,tton,tyr__L,tyrp,uaagmda,val__L
comm_26_250	complete	mip	i	4hphac,ala_B,bzal,cellb,chols,cit,csn,dha,dxyl,galt,glyc3p,met__L,metsox_S__L,nac,ncam,nmn,no3,o2,ribflv,so4,thm,tton,tyrp
comm_26_250	complete	mro	community	4hphac,ala_B,bzal,cellb,chols,cit,csn,dxyl,g3pg,galt,met__L,metsox_S__L,nac,ncam,nmn,no3,o2,ribflv,so4,thm,tton,tyrp
comm_26_250	complete	mro	Blautia_hydrogenotrophica_DSM_10507	ala_B,chols,cys__L,dha,ncam,o2,ribflv
comm_26_250	complete	mro	Paraburkholderia_caryophylli_Ballard_720	g3pe,h2s,o2,so4
comm_26_250	complete	mro	Jeotgalibacillus_soli_Cunha_et_al_2012_P9	acald,cit,glyc3p,nh4,nmn,o2,so4
comm_26_250	complete	mro	Sorangium_cellulosum_So_ce56_So_ce_56	h2s,man1p,o2,so4,thr__L
comm_26_250	complete	mro	Brevundimonas_bacteroides_DSM_4726	asn__L,cit,o2,so4
comm_26_250	complete	mro	Pediococcus_stilesii_DSM_18001	4abz,akg,cgly,chols,glyald,his__L,leu__L,met__L,nmn,o2,orn,phe__L,pnto__R,thr__L,trp__L,tyr__L,uaagmda,val__L
comm_26_250	complete	mro	Desulfovibrio_litoralis_DSM_11393	csn,glyc3p,ile__L,met__L,nh4,o2,pacald,so4
comm_26_250	complete	mro	Sandarakinorhabdus_limnophila_DSM_17366	cit,h2s,meoh,nh4,o2,so4
comm_26_250	complete	mro	Klebsiella_oxytoca_CAV1374	glyc3p,nh4,o2,so4
comm_26_250	complete	mro	Eggerthella_lenta_DSM_2243	4abz,glyc3p,id3acald,nh4,ribflv,so4,tton
comm_26_250	complete	mro	Marmoricola_aequoreus_NRRL_B_24464	h2s,no3,ptrc,so4
comm_26_250	complete	mro	Pseudomonas_fuscovaginae_LMG_2158	ala_B,glyc3p,nh4,o2,so4,tsul
comm_26_250	complete	mro	Parvimonas_micra_KCOM_1535_ChDC_B708	4abz,arg__L,asp__L,galt,glu__L,his__L,ile__L,leu__L,lys__L,metsox_S__L,nac,o2,phe__L,pnto__R,pro__L,ptrc,ribflv,thr__L,trp__L,tyrp,ura,val__L
