community	medium	key1	key2	data
comm_16_850	complete	mip	ni	26dap__M,4abz,LalaLglu,acgam,ade,ala_B,arab__D,arg__L,asn__L,asp__L,bz,bzal,chols,chor,cit,citr__L,csn,for,fru,gam,gln__L,gly,gua,h2s,his__L,id3acald,ile__L,leu__L,lys__L,mal__L,met__L,metox,mmet,nac,no3,o2,orn,pnto__R,progly,ribflv,rnam,so4,thm,tsul,uaagmda,val__L
comm_16_850	complete	mip	i	26dap__M,LalaLglu,acgam,ala_B,arab__D,arg__L,bzal,chols,cit,csn,gam,gln__L,met__L,metox,mmet,nac,no3,o2,progly,ribflv,rnam,so4,thm,tsul
comm_16_850	complete	mro	community	26dap__M,LalaLglu,acgam,ala_B,bzal,chols,cit,csn,gam,gln__L,glyc3p,met__L,metox,mmet,nac,no3,o2,progly,ribflv,rnam,so4,thm,tsul,xylu__L
comm_16_850	complete	mro	Hymenobacter_glacialis_CCM_8648	acgam,ala_B,for,ile__L,leu__L,o2,orn,so4,thm,tsul,val__L
comm_16_850	complete	mro	Roseovarius_nubinhibens_ISM	asn__L,o2,so4
comm_16_850	complete	mro	Neptunomonas_phycophila_CECT_8716	glyc,met__L,o2,so4
comm_16_850	complete	mro	Gemmobacter_megaterium_DSM_26375	chols,glyc,glyc3p,nh4,o2,rnam,thm
comm_16_850	complete	mro	Rhodopseudomonas_palustris_JSC_3b	asn__L,cit,nh4,o2,so4
comm_16_850	complete	mro	Nitrospira_moscoviensis_NSP_M_1	cit,h2s,metox,nh4,o2
comm_16_850	complete	mro	Selenomonas_ruminantium_WCT3	asn__L,glyc3p,h2s,o2,so4
comm_16_850	complete	mro	Eubacterium_plexicaudatum_ASF492	4abz,asp__L,csn,glyc,h2s,no3,o2
comm_16_850	complete	mro	Paenibacillus_herberti_R33	h2s,no3,o2,so4,uaagmda
comm_16_850	complete	mro	Sanguibacter_keddieii_DSM_10542	gly,o2,so4,thm
comm_16_850	complete	mro	Paraprevotella_xylaniphila_YIT_11841	LalaLglu,citr__L,o2,so4,xylu__L
comm_16_850	complete	mro	Anaerococcus_lactolyticus_ATCC_51172	26dap__M,4abz,ade,arg__L,chor,gly,glyc3p,h2s,his__L,id3acald,ile__L,leu__L,lys__L,mal__L,met__L,nac,no2,o2,pnto__R,progly,ribflv,so4,val__L
comm_16_850	complete	mro	Trueperella_bernardiae_LCDC_89_0504	ala__L,asn__L,chols,gam,gln__L,gua,nac,o2,orn,ribflv,thm
comm_16_850	complete	mro	Sutterella_wadsworthensis_2_1_59BFAA	asn__L,chor,man1p,mmet,o2,pnto__R,so4,val__L
comm_16_850	complete	mro	Nocardioides_szechwanensis_CGMCC_1_11147	asn__L,gln__L,glyc3p,no3,o2,so4,thm
comm_16_850	complete	mro	Allokutzneria_albata_DSM_44149	gly,o2,so4
comm_16_851	complete	mip	ni	ala_B,arab__L,arg__L,asn__L,bz,bzalc,chols,cit,dxyl,for,fru,fum,glc__D,glyald,h2s,id3acald,nac,nh4,nmn,no2,no3,o2,orn,pnto__R,pydxn,ribflv,so4,thm,uaagmda
comm_16_851	complete	mip	i	ala_B,asn__L,bzalc,chols,cit,dxyl,fru,glc__D,nac,nmn,no3,o2,ribflv,so4,thm
comm_16_851	complete	mro	community	ala_B,asn__L,bzalc,cellb,chols,cit,dxyl,nac,nmn,no3,o2,ribflv,so4,thm
comm_16_851	complete	mro	Pseudoruegeria_marinistellae_SF_16	bz,etoh,nh4,no3,o2,so4,thm
comm_16_851	complete	mro	Kaistia_granuli_DSM_23481_Ko04	asn__L,dxyl,glyc3p,h2s,nac,o2,so4,thm
comm_16_851	complete	mro	Novibacillus_thermophilus_SG_1	asn__L,nac,o2,orn,pydxn,ribflv,so4,udcpdp
comm_16_851	complete	mro	Sulfurimonas_autotrophica_DSM_16294	cit,for,no2,o2,so4
comm_16_851	complete	mro	Melaminivora_alkalimesophila_CY1	glyc3p,nh4,o2,so4
comm_16_851	complete	mro	Sediminibacterium_ginsengisoli_DSM_22335	cit,glyc3p,meoh,nh4,o2,so4,thm
comm_16_851	complete	mro	Hoeflea_olei_JC234	dxyl,glyc3p,h2s,o2,so4,thm,urea
comm_16_851	complete	mro	Agrococcus_casei_LMG_22410	asn__L,cit,glyald,nh4,nmn,o2,orn,so4,thm
comm_16_851	complete	mro	Massiliomicrobiota_timonensis_An13	cellb,fum,h2s,id3acald,nh4,nmn,o2,pnto__R,ribflv,so4,thm
comm_16_851	complete	mro	Clostridium_pasteurianum_GL11	chols,glyc,h2s,nh4,no2,o2
comm_16_851	complete	mro	Photobacterium_profundum_SS9	cit,nh4,o2,so4
comm_16_851	complete	mro	Microbacterium_aurum_KACC_15219	asn__L,cit,glyald,h2s,nh4,no2,o2,pnto__R,pydxn,so4
comm_16_851	complete	mro	Haliea_salexigens_DSM_19537	ala_B,h2s,man1p,nh4,o2,so4,thm
comm_16_851	complete	mro	Acinetobacter_harbinensis_HITLi_7	asn__L,cit,o2,so4
comm_16_851	complete	mro	Sporosarcina_koreensis_S_K12	arg__L,asn__L,meoh,nmn,o2,so4,thm,uaagmda
comm_16_851	complete	mro	Bacillus_fastidiosus_NBRC_101226	glyc,no2,o2,so4,uaagmda
comm_16_852	complete	mip	ni	26dap__M,3cmp,4abut,acald,ade,arab__L,arg__L,asn__L,asp__L,bz,chols,chor,cit,citr__L,dxyl,fru,gln__L,glu__D,gthrd,h2s,his__L,hxan,ile__L,leu__L,lys__L,met__L,nh4,nmn,no3,o2,phe__L,pnto__R,pro__L,pser__D,ribflv,rnam,ser__D,so4,succ,sucr,thm,thr__L,thym,tmao,trp__L,tyr__L,uaagmda,ura,val__L
comm_16_852	complete	mip	i	26dap__M,3cmp,arab__L,chols,cit,citr__L,dxyl,gln__L,glu__D,gthrd,met__L,nmn,no3,o2,pser__D,ribflv,so4,sucr,thm,tmao,ura
comm_16_852	complete	mro	community	26dap__M,2pglyc,3cmp,abt__L,arbt,chols,cit,citr__L,dxyl,gln__L,glu__D,gthrd,met__L,nmn,no,o2,ribflv,so4,thm,tmao,ura
comm_16_852	complete	mro	Variovorax_paradoxus_EPS	acald,amp,nh4,no2,o2,so4
comm_16_852	complete	mro	Oceanivirga_salmonicida_AVG_2115	ade,arg__L,fol,glu__L,his__L,ile__L,leu__L,lys__L,met__L,nmn,phe__L,pnto__R,pro__L,pser__L,ribflv,so4,thm,thr__L,trp__L,tyr__L,ura,val__L
comm_16_852	complete	mro	Campylobacter_curvus_525_92	2pglyc,ala__L,cit,nmn,so4
comm_16_852	complete	mro	Anaerobacillus_alkalilacustris_DSM_18345	4abut,arab__L,his__L,no,o2,so4,uaagmda
comm_16_852	complete	mro	Brevibacillus_laterosporus_LMG_15441	arg__L,o2,so4,uaagmda
comm_16_852	complete	mro	Paenisporosarcina_indica_PN2	arg__L,cit,h2s,his__L,leu__L,nmn,o2,so4,uaagmda,val__L
comm_16_852	complete	mro	Lactobacillus_iners_DSM_13335	26dap__M,4abz,acald,arab__L,arg__L,asp__L,cit,gthrd,h2s,his__L,hxan,ile__L,leu__L,lys__L,met__L,o2,phe__L,pnto__R,pro__L,ribflv,rnam,ser__D,thm,thr__L,thym,trp__L,tyr__L,val__L
comm_16_852	complete	mro	Paracoccus_halophilus_JCM_14014	asn__L,dxyl,o2,so4
comm_16_852	complete	mro	Stenotrophomonas_panacihumi_JCM_16536	adn,glu__D,leu__L,meoh,met__L,o2,so4
comm_16_852	complete	mro	Leeuwenhoekiella_blandensis_MED217	cit,gly,o2,so4,thm
comm_16_852	complete	mro	Nocardia_asteroides_NBRC_15531	cit,gln__L,o2,so4
comm_16_852	complete	mro	Weissella_minor_DSM_20014	ala__D,arbt,arg__L,chols,cit,dha,glu__L,glyc3p,his__L,id3acald,leu__L,met__L,nmn,pnto__R,ribflv,thm,val__L
comm_16_852	complete	mro	Sphingobium_xenophagum_NBRC_107872	cit,h2s,no,o2,so4
comm_16_852	complete	mro	Peptoniphilus_senegalensis_JC140_type_strain_JC140	3cmp,ade,arab__L,arg__L,chols,his__L,ile__L,leu__L,lys__L,nh4,nmn,o2,pnto__R,tyr__L,val__L
comm_16_852	complete	mro	Moraxella_porci_DSM_25326_CCUG_54912	asn__L,nmn,o2,so4
comm_16_852	complete	mro	Corynebacterium_marinum_DSM_44953	2pglyc,cit,gln__L,no,o2,so4
comm_16_853	complete	mip	ni	3amp,4hphac,acgam,adn,arg__L,asn__L,bz,cgly,chor,cit,cmp,csn,dxyl,f6p,fol,fru,fum,gln__L,glu__L,glyald,gthrd,his__L,hxan,id3acald,ile__L,leu__L,lys__L,met__L,nac,nmn,no,o2,phe__L,pnto__R,progly,pydxn,rib__D,ribflv,so4,thm,thr__L,thym,tyr__L,val__L
comm_16_853	complete	mip	i	3amp,acgam,adn,chor,cit,cmp,csn,dxyl,f6p,gln__L,nac,nmn,no,o2,progly,pydxn,ribflv,so4,thm,thym
comm_16_853	complete	mro	community	3amp,acgam,adn,chor,cit,cmp,csn,dxyl,f6p,gln__L,nac,nmn,no,o2,progly,pydxn,ribflv,so4,thm,thym
comm_16_853	complete	mro	Hydrotalea_flava	acgam,adn,arg__L,asn__L,chor,cmp,f6p,fol,fum,gthrd,his__L,ile__L,leu__L,lys__L,nmn,pnto__R,so4,thr__L,thym,val__L,xtsn
comm_16_853	complete	mro	Actinopolymorpha_singaporensis_DSM_22024	gln__L,glyald,o2,so4
comm_16_853	complete	mro	Caballeronia_glathei_DSM_50014	cit,nh4,o2,so4
comm_16_853	complete	mro	Monashia_flava_MUSC_78	4abz,chor,cit,gln__L,glyald,h2s,hxan,o2,pydxn,rib__D,so4,ura
comm_16_853	complete	mro	Chitinimonas_koreensis_DSM_17726	lys__L,o2,so4
comm_16_853	complete	mro	Bosea_robiniae_DSM_26672	acald,cgly,cit,dxyl,glyc3p,nmn,o2,so4
comm_16_853	complete	mro	Leptotrichia_buccalis_C_1013_b_DSM_1135	asp__L,f6p,nac,pnto__R,so4
comm_16_853	complete	mro	Bacteroides_plebeius_DSM_17135	acgam,adn,no2,so4
comm_16_853	complete	mro	Ochrobactrum_anthropi_ATCC_49188	dxyl,glyc,nh4,o2,so4,thm
comm_16_853	complete	mro	Pandoraea_thiooxydans_ATSB16	o2,so4,val__L
comm_16_853	complete	mro	Caryophanon_latum_DSM_14151	asn__L,gly,no,o2,so4,thm
comm_16_853	complete	mro	Acinetobacter_bouvetii_DSM_14964_CIP_107468	asn__L,cit,o2,so4
