community	medium	key1	key2	data
comm_4_200	complete	mip	ni	26dap__M,3cmp,3mb,4abz,4hphac,ade,bz,bzal,cit,for,gam,glc__D,gln__L,h2s,his__L,id3acald,lys__L,nac,no,o2,orn,phe__L,pnto__R,ribflv,so4,succ,thr__L,thym,val__L
comm_4_200	complete	mip	i	26dap__M,3cmp,3mb,4abz,4hphac,bzal,cit,for,gam,glc__D,gln__L,id3acald,nac,no,o2,orn,ribflv,so4,thr__L,thym,val__L
comm_4_200	complete	mro	community	26dap__M,3cmp,3mb,4abz,4hphac,arab__D,bzal,cit,for,gam,gln__L,id3acald,nac,no,o2,ptrc,ribflv,so4,thr__L,thym,val__L
comm_4_200	complete	mro	Cupriavidus_gilardii_CR3	bzal,cit,glyc,nh4,o2,so4
comm_4_200	complete	mro	Clostridium_bornimense_type_strain_M2_40	arab__D,bzal,no,o2,so4
comm_4_200	complete	mro	Anaerococcus_pacaensis_9403502	26dap__M,3cmp,3mb,4abz,4hphac,ade,asp__L,bz,gam,gln__L,h2s,his__L,id3acald,lys__L,nac,o2,orn,phe__L,pnto__R,ribflv,succ,thr__L,thym,val__L
comm_4_200	complete	mro	Mucilaginibacter_gossypiicola_Gh_48	cit,for,no2,o2,so4
comm_4_201	complete	mip	ni	4abut,acgam,cit,for,gln__L,h2s,ile__L,no,no3,o2,so4,tol,val__L
comm_4_201	complete	mip	i	4abut,acgam,cit,gln__L,ile__L,no3,o2,so4,tol
comm_4_201	complete	mro	community	acgam,cit,gln__L,glyc,ile__L,no,o2,so4,tol
comm_4_201	complete	mro	Alistipes_indistinctus_YIT_12060	acgam,h2s,o2,so4
comm_4_201	complete	mro	Solemya_velum_gill_symbiont_WH	glyc,ile__L,nh4,o2,so4,tol,val__L
comm_4_201	complete	mro	Rhodococcus_maanshanensis_NBRC_100610	cit,gln__L,o2,so4
comm_4_201	complete	mro	Sulfurimonas_denitrificans_DSM_1251	cit,for,nh4,o2,so4
comm_4_202	complete	mip	ni	3mb,arab__D,arg__L,bz,bzal,for,glyc,h2s,his__L,lys__L,man,met__L,nh4,nmn,no2,o2,phe__L,pnto__R,ppa,ribflv,rnam,so4,thm,trp__L
comm_4_202	complete	mip	i	arab__D,arg__L,bz,bzal,man,met__L,nmn,no2,o2,phe__L,pnto__R,ribflv,rnam,so4,thm,trp__L
comm_4_202	complete	mro	community	arab__D,arg__L,bzal,fru,indole,met__L,nmn,no2,o2,phe__L,pnto__R,ppt,ribflv,rnam,so4,thm,tol
comm_4_202	complete	mro	Clostridium_tepidiprofundi_DSM_19306	arab__D,arg__L,for,his__L,ile__L,leu__L,lys__L,met__L,no2,o2,phe__L,ppt,so4,tol,trp__L
comm_4_202	complete	mro	Brochothrix_thermosphacta_DSM_20171_FSL_F6_1036	glyald,h2s,nh4,nmn,o2,pnto__R,so4,thm
comm_4_202	complete	mro	Streptococcus_varani_FF10	bz,h2s,indole,nh4,nmn,o2,orn,pnto__R,rib__D,ribflv,so4,thm
comm_4_202	complete	mro	Gemmobacter_megaterium_DSM_26375	bzal,glyc,nh4,o2,rnam,so4,thm
comm_4_203	complete	mip	ni	4abz,asn__L,bzalc,cit,citr__L,dxyl,for,fru,glyald,nh4,nmn,no3,o2,so4,thm
comm_4_203	complete	mip	i	cit,dxyl,for,fru,nmn,no3,o2,so4,thm
