community	medium	key1	key2	data
comm_14_300	complete	mip	ni	acgam,arg__L,asn__L,asp__L,bz,chols,chor,cit,fru,gln__L,glyald,glyc,h2s,his__L,ile__L,indole,leu__L,lys__L,malt,man1p,metox__R,nac,ncam,nh4,no,o2,phe__L,pnto__R,pro__L,progly,ribflv,so4,thm,thr__L,thym,tmao,trp__L,val__L
comm_14_300	complete	mip	i	chols,chor,cit,gln__L,glyald,malt,man1p,metox__R,nac,ncam,no,o2,progly,ribflv,so4,thm,tmao
comm_14_300	complete	mro	community	cellb,chols,chor,cit,gln__L,glyald,man1p,metox__R,nac,ncam,no,o2,progly,ribflv,so4,thm,tmao
comm_14_300	complete	mro	Streptococcus_varani_FF10	cellb,h2s,indole,nac,nh4,o2,orn,pnto__R,ribflv,so4,thm
comm_14_300	complete	mro	Clostridium_hungatei_DSM_14427	glyc,nh4,o2,so4
comm_14_300	complete	mro	Dokdonella_koreensis_DS_123	fum,o2,orn,so4
comm_14_300	complete	mro	Bacteroides_uniformis_ATCC_8492	gly,o2,so4
comm_14_300	complete	mro	Oceanobacillus_sojae_SK_2	glc__D,ncam,nh4,o2,so4
comm_14_300	complete	mro	Lactobacillus_rhamnosus_GG_GG_ATCC_53103	arg__L,chols,chor,glu__L,gly,glyald,leu__L,ncam,o2,phe__L,pnto__R,ribflv,thm,val__L
comm_14_300	complete	mro	Actibacterium_mucosum_KCTC_23349	asn__L,nh4,o2,pyr,so4
comm_14_300	complete	mro	Tomitella_biformata_AHU_1821	cit,gln__L,o2,so4
comm_14_300	complete	mro	Puniceibacterium_sediminis_DSM_29052	glyald,nac,nh4,o2,so4,thm
comm_14_300	complete	mro	Paraburkholderia_megapolitana_LMG_23650	cit,dha,nh4,o2,so4
comm_14_300	complete	mro	Mycobacterium_holsaticum_M7	cit,gly,glyald,o2,pro__L,so4,uaagmda
comm_14_300	complete	mro	Holdemanella_biformis_DSM_3989	arg__L,asp__L,cit,glyc,h2s,ile__L,indole,leu__L,lys__L,pnto__R,so4,ura,val__L
comm_14_300	complete	mro	Alloprevotella_tannerae_ATCC_51259	arg__L,asn__L,bz,his__L,ile__L,leu__L,lys__L,man1p,metox__R,o2,phe__L,progly,so4,thm,thr__L,thym,trp__L,val__L
comm_14_300	complete	mro	Thermomonospora_curvata_DSM_43183	acald,asn__L,gln__L,o2,so4
comm_14_301	complete	mip	ni	ala_B,arg__L,asn__L,bz,cit,coa,dxyl,fru,gln__L,glyald,glyc,gua,his__L,ile__L,met__L,ncam,nh4,nmn,no2,no3,o2,ribflv,sbt__D,so4,thm,thym,trp__L,uaagmda,val__L
comm_14_301	complete	mip	i	ala_B,asn__L,cit,dxyl,fru,gln__L,glyald,gua,ncam,nmn,no3,o2,ribflv,sbt__D,so4,thm
comm_14_301	complete	mro	community	ala_B,asn__L,cit,dxyl,fru,gln__L,gua,ncam,nmn,no2,no3,o2,ribflv,sbt__D,so4,thm
comm_14_301	complete	mro	Luteipulveratus_mongoliensis_MN07_A0370	asn__L,gln__L,o2,so4
comm_14_301	complete	mro	Afipia_birgiae_34632	cit,glyc,nh4,nmn,o2,so4
comm_14_301	complete	mro	Erythrobacter_litoralis_HTCC2594	cit,no2,o2,so4
comm_14_301	complete	mro	Bacillus_campisalis_SA2_6	o2,so4,uaagmda
