community	medium	size	mip	mro
gut_t2d	complete	5	5	0.7266666666666667
gut_t2d	complete	5	5	0.7066666666666667
gut_t2d	complete	5	4	0.7229729729729729
gut_t2d	complete	5	5	0.7430555555555555
gut_t2d	complete	5	5	0.7066666666666667
gut_t2d	complete	5	5	0.726027397260274
gut_t2d	complete	5	5	0.6987179487179488
gut_t2d	complete	5	5	0.6666666666666667
gut_t2d	complete	5	5	0.7333333333333333
gut_t2d	complete	5	4	0.732876712328767
gut_t2d	complete	5	5	0.7162162162162161
gut_t2d	complete	5	5	0.7171052631578948
gut_t2d	complete	5	5	0.7397260273972603
gut_t2d	complete	5	5	0.7229729729729729
gut_t2d	complete	5	4	0.726027397260274
gut_t2d	complete	5	5	0.726027397260274
gut_t2d	complete	5	5	0.7066666666666667
gut_t2d	complete	5	6	0.7229729729729729
gut_t2d	complete	5	5	0.7229729729729729
gut_t2d	complete	5	4	0.7297297297297297
gut_t2d	complete	5	4	0.7171052631578948
gut_t2d	complete	5	4	0.6858974358974359
gut_t2d	complete	5	5	0.7266666666666667
gut_t2d	complete	5	4	0.726027397260274
gut_t2d	complete	5	5	0.7266666666666667
